Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,Tech_Score,Fund_Score,RS_Score,Sent_Score,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d,Foreign_Status,Net_Foreign_5d,MR_Signal,MR_Confidence,MR_Entry,MR_TP,MR_SL,Saran_Lot,Broksum_Status,Broksum_Net_Vol,RSI_Vol_Interaction,Rolling_Vol_20,Sector_Corr
BDMN,Perbankan,4850,14.0,STRONG_BUY,B+,Sector_HOT** | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | EMA+HMA**,79,55,50,75,0,68.2,48.5,85.6,DN,100,136.7,ABOVE,REVERSAL,NONE,BULLISH,24.8,3700,4850,4510,5416,5840,6265,7.0,11.7,1.67,294,1425900,100000,TRENDING,Bear,Bull,NEUTRAL,50,AD_FALLING,10432728.202449448,-0.06165540330047412,-11269782.885214401,NO,353392,1713951200.0,6.31,5600000,22400000,True,0.0,17669620,3286609,15940053650.0,1959999,10.75,6.31,RETAIL_DOMINANT,5600000,proxy,22400000,47401729523712,0.0,NEUTRAL,0,36.13,WEAK,0.91,0.24,63.08,368.622,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,6821.79,0.056675,0.1576
MKPI,Properti & Real Estate,21875,6.0,BUY,C,Sector_COLD- | RS_Strong* | Broksum_ACCUM***,73,50,15,50,15,40.0,72.6,80.2,UP,100,-23.2,ABOVE,CONTINUATION,NONE,BULLISH,4.0,21625,22600,21383,22695,23309,23924,2.2,3.7,1.68,203,4440625,100000,RANGING,Bear,Bear,ACCUMULATION,60,"CMF_POSITIVE, AD_RISING, VPT_FALLING",-1441.7022444856768,0.2715060539714475,159306.6197445246,NO,1310707,28671715625.0,0.8,163838441,948194000,False,1.8,39576,105184280,2300906125000.0,57343454,1.25,0.8,RETAIL_DOMINANT,163838441,reported,948194000,20741743443968,0.0,NEUTRAL,0,12.31,WEAK,0.91,0.24,39.1,-262.718,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4004.3,0.007918,0.0965
BIRD,Transportasi & Logistik,1555,11.7,STRONG_BUY,B,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | News_BULLISH*** | Broksum_ACCUM***,72,50,50,50,0,43.2,38.1,52.4,UP,100,-41.4,ABOVE,CONTINUATION,NONE,BEARISH,7.5,1515,1645,1516,1620,1669,1718,2.5,4.2,1.68,2564,3987020,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-615307.883977691,-0.14989073592728178,-6858065.555555552,NO,1715858,2668159190.0,0.27,623948677,2502100000,False,-0.8,1649116,403850783,627987967565.0,218382036,0.42,0.27,RETAIL_DOMINANT,623948677,reported,2502100000,3878255067136,0.02,NEUTRAL,10,11.18,WEAK,0.91,0.24,41.84,-25.015,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4317.76,0.017703,0.3117
BIRD,Transportasi & Logistik,1555,11.7,STRONG_BUY,B,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | News_BULLISH*** | Broksum_ACCUM***,72,50,50,50,0,43.2,38.1,52.4,UP,100,-41.4,ABOVE,CONTINUATION,NONE,BEARISH,7.5,1515,1645,1516,1620,1669,1718,2.5,4.2,1.68,2564,3987020,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-615307.883977691,-0.14989073592728178,-6858065.555555552,NO,1715858,2668159190.0,0.27,623948677,2502100000,False,-0.8,1649116,403850783,627987967565.0,218382036,0.42,0.27,RETAIL_DOMINANT,623948677,reported,2502100000,3878255067136,0.02,NEUTRAL,10,11.18,WEAK,0.91,0.24,41.84,-25.015,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4317.76,0.017703,0.3117
KAEF,Consumer & Retail,505,11.5,STRONG_BUY,B,PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | Broksum_ACCUM***,71,50,40,50,0,45.9,43.1,10.5,DN,100,-40.9,BELOW,REVERSAL,NONE,BEARISH,50.3,470,715,465,611,691,770,7.9,21.0,2.66,2500,1262500,100000,TRENDING,Bear,Bear,NEUTRAL,50,AD_RISING,21710310.90155552,0.09233714593208205,23197287.430548623,NO,2832836,1430582180.0,0.5,566567368,5566589677,False,0.0,8378690,365435954,184545156770.0,198298578,0.78,0.5,RETAIL_DOMINANT,566567368,reported,5566589677,2838960537600,0.0,NEUTRAL,0,9.15,WEAK,0.91,0.24,42.35,8.359,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4592.85,0.083949,0.3947
DUTI,Properti & Real Estate,4340,11.5,STRONG_BUY,B,Sector_COLD- | PBV_Murah | RS_Strong* | Alpha_Leader*** | VCP_Setup** | EMA+HMA**,70,50,25,50,15,56.6,11.6,100.0,UP,100,134.4,ABOVE,BREAKOUT,NONE,BULLISH,8.7,4090,4340,4202,4570,4743,4915,3.2,5.3,1.66,724,3142160,100000,RANGING,Bear,Bull,ACCUMULATION,80,"VPT_RISING, CMF_POSITIVE",431.77189081031975,0.15979597959796,8675.757575757583,NO,59107,256524380.0,0.9,6567500,1850000000,False,3.2,2976,4209768,18270393120.0,2298625,1.4,0.9,RETAIL_DOMINANT,6567500,reported,1850000000,8028999909376,0.0,NEUTRAL,0,15.04,WEAK,0.91,0.24,46.65,2.593,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,5662.45,0.028239,-0.1443
CTRA,Properti & Real Estate,665,7.5,STRONG_BUY,B,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,70,15,50,50,30,41.5,19.3,21.4,DN,86,-113.9,BELOW,CONTINUATION,NONE,BEARISH,9.9,655,720,639,709,742,775,3.9,6.6,1.69,3846,2557590,100000,RANGING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-923855.913658319,-0.26713832658943953,-54726190.0,NO,15116183,10052261695.0,0.17,8637819346,18535695255,False,-3.2,10306216,5599466392,3723645150680.0,3023236771,0.27,0.17,RETAIL_DOMINANT,8637819346,reported,18535695255,12233557934080,0.33,POSITIVE,10,29.51,WEAK,0.91,0.24,37.57,-15.222,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3590.92,0.020979,0.2267
JPFA,Consumer & Retail,2610,12.5,STRONG_BUY,B,PER_Murah* | RS_Strong* | Alpha_Leader*** | EMA+HMA** | Broksum_ACCUM***,70,50,25,50,15,58.4,15.6,60.5,UP,84,100.4,ABOVE,BREAKOUT,NONE,BULLISH,16.5,2220,2640,2477,2831,2997,3163,5.1,8.5,1.67,751,1960110,100000,RANGING,Bear,Bull,ACCUMULATION,60,"VPT_RISING, CMF_POSITIVE",950535.7224290511,0.11729501646280832,41909117.579689,NO,40676379,106165349190.0,0.8,5084547494,8716079901,False,1.8,14022793,3264279493,8519769476730.0,1779591622,1.25,0.8,RETAIL_DOMINANT,5084547494,reported,8716079901,30231941349376,0.0,NEUTRAL,0,4.84,WEAK,0.91,0.24,56.12,46.746,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4961.95,0.03362,0.3828
PGAS,Energi & Tambang,1870,9.5,HINDARI,RISK,Sector_COLD- | PER_Murah* | PBV_Mahal- | RS_Strong* | Pullback_EMA21** | Broksum_ACCUM***,69,45,5,50,15,49.4,25.5,66.7,UP,70,-25.5,ABOVE,REVERSAL,NONE,BULLISH,7.7,1800,1940,1808,1974,2052,2130,3.3,5.6,1.7,1612,3014440,100000,RANGING,Bear,Bull,ACCUMULATION,80,"VPT_RISING, CMF_POSITIVE",191134.9242073323,0.23511017715971708,135753235.17316008,NO,93856089,175510886430.0,0.9,10428454411,24241508195,False,3.2,25752506,6684639279,12500275451730.0,3649959043,1.4,0.9,RETAIL_DOMINANT,10428454411,reported,24241508195,45210411204608,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.91,0.24,40.69,-27.12,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3464.88,0.015601,0.1767
DMAS,Properti & Real Estate,154,12.5,BUY,C,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | EMA+HMA**,69,40,50,50,15,67.0,58.3,64.3,DN,100,60.1,ABOVE,CONTINUATION,BEARISH_DIV,BULLISH,16.2,135,154,149,163,169,176,3.2,5.8,1.81,20000,3080000,100000,TRENDING,Bear,Bull,ACCUMULATION,40,"AD_RISING, VWAP_ABOVE_DELTA_POS",36025753.99419302,0.07575462779506752,256605859.74025965,NO,59471167,9158559718.0,0.7,8495881044,48198111100,False,0.8,107463450,5462851512,841279132848.0,2973558365,1.09,0.7,RETAIL_DOMINANT,8495881044,reported,48198111100,7422509318144,0.0,NEUTRAL,0,15.71,WEAK,0.91,0.24,62.14,3.854,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,6702.91,0.016774,0.1997
