Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,Tech_Score,Fund_Score,RS_Score,Sent_Score,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d,Foreign_Status,Net_Foreign_5d,MR_Signal,MR_Confidence,MR_Entry,MR_TP,MR_SL,Saran_Lot,Broksum_Status,Broksum_Net_Vol,RSI_Vol_Interaction,Rolling_Vol_20,Sector_Corr
ANTM,Energi & Tambang,2850,9.5,STRONG_BUY,B,Sector_HOT** | PER_Murah* | Broksum_ACCUM***,74,65,25,25,0,42.8,44.9,57.1,UP,100,-40.6,ABOVE,REVERSAL,BULLISH_DIV,BEARISH,28.7,2530,3500,2622,3268,3581,3895,8.0,14.7,1.84,438,1248300,100000,TRENDING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-73433554.9041373,-0.21438085247375782,-993104678.3105446,NO,23140184,65949524400.0,0.27,8414612576,24030764724,False,-0.8,197548300,5446357991,15522120274350.0,2945114401,0.42,0.27,RETAIL_DOMINANT,8414612576,reported,24030764724,68487678525440,0.0,NEUTRAL,0,10.27,WEAK,2.07,0.22,37.91,-234.953,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4278.91,0.057095,0.6629
DEWA,Energi & Tambang,330,10.7,STRONG_BUY,B,Sector_HOT** | PER_Murah* | Broksum_ACCUM***,74,65,25,25,0,44.0,38.4,64.0,UP,100,-26.0,ABOVE,REVERSAL,NONE,BEARISH,66.7,250,484,304,402,456,509,7.9,21.8,2.76,3846,1269180,100000,TRENDING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-199809009.49606138,-0.11390055908339773,-1793611626.442093,NO,27272176,8999818080.0,0.27,9917155223,40687434244,False,-0.8,659277653,6418878719,2118229977270.0,3471004328,0.42,0.27,RETAIL_DOMINANT,9917155223,reported,40687434244,13426854199296,0.0,NEUTRAL,0,25.02,WEAK,2.07,0.22,35.18,-49.672,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4397.74,0.078822,0.7865
ASSA,Transportasi & Logistik,635,11.0,STRONG_BUY,B,Sector_HOT** | PER_Murah* | PBV_Murah | Broksum_ACCUM***,74,65,25,25,0,43.9,57.5,74.3,UP,100,-13.9,ABOVE,REVERSAL,NONE,BULLISH,35.3,520,755,587,715,775,836,7.6,12.6,1.66,2083,1322705,100000,TRENDING,Bear,Bear,NEUTRAL,50,"AD_RISING, VPT_FALLING",-2460884.778341327,0.023278689893152665,5101308.3982684,NO,4973807,3158367445.0,0.5,994761561,3691137517,False,0.0,10175090,641621208,407429467080.0,348166546,0.78,0.5,RETAIL_DOMINANT,994761561,reported,3691137517,2343872233472,0.0,NEUTRAL,0,12.91,WEAK,2.07,0.22,34.87,-60.132,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4385.91,0.042424,0.8327
SSMS,Agrikultur,745,8.5,STRONG_BUY,B,Sector_HOT** | PER_Murah* | Broksum_ACCUM***,74,65,25,25,0,34.3,48.2,44.2,UP,100,-45.8,ABOVE,REVERSAL,BULLISH_DIV,BEARISH,67.7,670,1215,685,872,968,1063,8.1,17.0,2.1,1666,1241170,100000,TRENDING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-6856417.065017145,-0.3828066530728417,-107408464.92915753,NO,7638883,5690967835.0,0.27,2777775750,9525000000,False,-0.8,11502830,1797915355,1339446939475.0,972221512,0.42,0.27,RETAIL_DOMINANT,2777775750,reported,9525000000,7096125358080,0.0,NEUTRAL,0,20.23,WEAK,2.07,0.22,32.41,-126.887,NEUTRAL,0.0,BUY_BOUNCE,45,745,818,650,0 Lot,BIG_ACCUMULATION,15000,3433.72,0.065854,0.5623
DSNG,Agrikultur,1145,10.0,STRONG_BUY,B,Sector_HOT** | PER_Murah* | PBV_Murah | Broksum_ACCUM***,74,65,25,25,0,32.7,51.0,41.7,UP,100,-61.7,BELOW,REVERSAL,NONE,BEARISH,41.7,1075,1605,1057,1292,1403,1513,7.7,12.8,1.66,1136,1300720,100000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-7233885.212713611,-0.2428477271148689,-60698113.74304439,NO,6893501,7893058645.0,0.22,3063778447,10599842400,False,-1.8,11455430,1984562490,2272324051050.0,1072322456,0.35,0.22,RETAIL_DOMINANT,3063778447,reported,10599842400,12136820506624,0.0,NEUTRAL,0,14.86,WEAK,2.07,0.22,24.46,-126.657,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3267.2,0.04044,0.412
MKPI,Properti & Real Estate,21850,11.0,STRONG_BUY,B,Sector_HOT** | RS_Strong* | Alpha_Leader*** | Broksum_ACCUM***,73,50,15,75,15,42.4,71.8,75.0,UP,100,-18.3,ABOVE,CONTINUATION,NONE,BULLISH,0.7,21775,21900,21600,22267,22579,22891,1.1,1.9,1.73,400,8740000,100000,RANGING,Bear,Bear,ACCUMULATION,80,"VPT_RISING, CMF_POSITIVE",51.32382007154433,0.7865633646928611,546661.5384615383,NO,1474545,32218808250.0,0.9,163838441,948194000,False,3.2,35836,105020442,2294696657700.0,57343454,1.4,0.9,RETAIL_DOMINANT,163838441,reported,948194000,20718039334912,0.0,NEUTRAL,0,10.27,WEAK,2.07,0.22,40.54,-116.513,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4241.31,0.00146,-0.0126
KRAS,Industri Dasar & Logam,195,9.0,HINDARI,RISK,Sector_HOT** | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,72,65,5,25,0,34.9,42.5,40.7,UP,100,-53.6,BELOW,CONTINUATION,NONE,BEARISH,46.2,166,264,179,223,245,266,8.2,14.4,1.76,6250,1218750,100000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-2067476.6199822072,-0.3250451325277212,-39895682.01680672,NO,8705878,1697646210.0,0.22,3869279380,19346396899,False,-1.8,6639673,2506325719,488733515205.0,1354247783,0.35,0.22,RETAIL_DOMINANT,3869279380,reported,19346396899,3772547334144,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,2.07,0.22,34.93,-23.815,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3492.92,0.046132,0.8112
SMRA,Properti & Real Estate,302,13.7,STRONG_BUY,B,Sector_HOT** | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,72,50,50,75,0,54.4,38.7,96.0,UP,100,64.7,ABOVE,BREAKOUT,NONE,BULLISH,19.8,258,320,288,326,344,362,4.6,7.9,1.72,7142,2156884,100000,TRENDING,Bear,Bear,NEUTRAL,50,"AD_RISING, VPT_FALLING",-1994361.799119806,0.010848217088933047,4631552.991452813,NO,48001138,14496343676.0,0.5,9600227757,16508568358,False,0.0,19929003,6192146905,1870028365310.0,3360079714,0.78,0.5,RETAIL_DOMINANT,9600227757,reported,16508568358,4985587761152,0.0,NEUTRAL,0,15.66,WEAK,2.07,0.22,47.69,-10.694,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,5435.51,0.029478,0.7472
ISSP,Industri Dasar & Logam,398,9.5,STRONG_BUY,B,Sector_HOT** | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,72,50,50,75,0,38.3,51.2,51.5,DN,100,-68.5,BELOW,CONTINUATION,NONE,BEARISH,13.2,380,428,377,432,458,484,5.3,8.5,1.6,4761,1894878,100000,TRENDING,Bear,Bear,DISTRIBUTION,40,"AD_RISING, VPT_FALLING, VWAP_BELOW_DELTA_NEG",-480815.2559686658,0.06603693390497216,2348511.102622867,NO,7585010,3018833980.0,0.27,2758185790,7051478435,False,-0.8,1605656,1785235754,710523830092.0,965365026,0.42,0.27,RETAIL_DOMINANT,2758185790,reported,7051478435,2806488498176,0.0,NEUTRAL,0,20.87,WEAK,2.07,0.22,38.34,-12.688,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3833.72,0.027399,0.6545
MBMA,Energi & Tambang,482,8.0,HINDARI,RISK,Sector_HOT** | PBV_Mahal- | Broksum_ACCUM***,72,65,-20,25,0,44.0,50.4,75.0,UP,100,-0.4,ABOVE,REVERSAL,NONE,BEARISH,30.1,432,585,443,564,626,687,8.1,17.0,2.1,2564,1235848,100000,TRENDING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-64024181.93551862,-0.005718737187880627,-28299738.844830513,NO,103678302,49972941564.0,0.27,37701201087,107995419900,False,-0.8,214591673,24402102405,11761813359210.0,13195420380,0.42,0.27,RETAIL_DOMINANT,37701201087,reported,107995419900,52053795667968,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,2.07,0.22,35.68,-45.52,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4404.52,0.051014,0.4577
INCO,Energi & Tambang,4710,6.2,HINDARI,RISK,Sector_HOT** | PBV_Mahal- | Broksum_ACCUM***,72,65,-20,25,0,44.7,37.5,43.7,UP,100,-35.5,ABOVE,REVERSAL,BULLISH_DIV,BEARISH,35.4,4240,5875,4333,5574,6223,6871,8.0,18.3,2.29,265,1248150,100000,TRENDING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-2604663.134798657,-0.02598820445564798,-17083166.880309463,NO,4689966,22089739860.0,0.27,1705442535,10539784534,False,-0.8,29116196,1103847682,5199122582220.0,596904887,0.42,0.27,RETAIL_DOMINANT,1705442535,reported,10539784534,49642385440768,-0.04,NEUTRAL,6,0.0,TIDAK DIUJI,2.07,0.22,37.03,-414.22,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4473.96,0.07417,0.4562
