Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,Tech_Score,Fund_Score,RS_Score,Sent_Score,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d,Foreign_Status,Net_Foreign_5d,MR_Signal,MR_Confidence,MR_Entry,MR_TP,MR_SL,Saran_Lot,Broksum_Status,Broksum_Net_Vol,RSI_Vol_Interaction,Rolling_Vol_20,Sector_Corr
WEGE,Infrastruktur & Konstruksi,50,5.0,BUY,C,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,54,30,40,50,0,33.8,15.0,0.0,UP,100,-70.8,BELOW,NONE,NONE,BEARISH,15.4,50,56,48,53,56,58,4.0,6.0,1.5,50000,2500000,100000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-1807970.004547149,-0.4409334254487576,-48389000.0,NO,5208077,260403850.0,0.22,2314701040,9572000000,False,-1.8,14326013,1499347599,74967379950.0,810145364,0.35,0.22,RETAIL_DOMINANT,2314701040,reported,9572000000,478599970816,0.0,NEUTRAL,0,12.04,WEAK,-4.11,0.17,33.75,-1.881,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3375.28,0.023776,0.1017
SILO,Kesehatan,2260,4.2,BUY,C,Macro_Defensive- | Sector_COLD- | RS_Strong* | News_BULLISH*** | Broksum_ACCUM***,54,35,0,50,30,36.5,35.4,5.3,UP,100,-132.1,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,8.4,2250,2400,2155,2435,2566,2696,4.6,7.7,1.67,952,2151520,100000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-53920.55599255778,-0.3103451274016144,-2572498.906714201,NO,2843581,6426493060.0,0.22,1263813989,12987503744,False,-1.8,359403,818635512,1850116257120.0,442334896,0.35,0.22,RETAIL_DOMINANT,1263813989,reported,12987503744,29351758266368,0.25,POSITIVE,10,28.66,WEAK,-4.11,0.17,43.32,-37.8,NEUTRAL,0.0,BUY_BOUNCE,50,2260,2353,2129,0 Lot,BIG_ACCUMULATION,15000,3647.28,0.024616,-0.2121
TSPC,Kesehatan,2400,6.0,BUY,C,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,53,45,25,50,0,45.3,15.9,58.3,UP,100,-40.6,BELOW,CONTINUATION,NONE,BEARISH,6.3,2370,2520,2344,2494,2564,2634,2.3,3.9,1.7,1785,4284000,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-22129.111093848012,0.005548652074988402,-1333537.9365079366,NO,942674,2262417600.0,0.22,418966393,4509864300,False,-1.8,1176410,271385482,651325156800.0,146638237,0.35,0.22,RETAIL_DOMINANT,418966393,reported,4509864300,10823675150336,0.0,NEUTRAL,0,9.93,WEAK,-4.11,0.17,49.21,-17.309,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4533.64,0.010979,0.0147
TMAS,Transportasi & Logistik,119,7.0,BUY,C,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Broksum_ACCUM***,53,45,25,50,0,42.6,24.3,66.7,UP,100,-123.6,ABOVE,CONTINUATION,NONE,BULLISH,8.9,117,125,115,126,131,136,3.4,5.9,1.74,25000,2975000,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-246765.5617404282,-0.2721907150044166,-15766633.333333313,NO,23275427,2769775813.0,0.27,8463791838,56868856000,False,-0.8,4400880,5478189268,651904522892.0,2962327143,0.42,0.27,RETAIL_DOMINANT,8463791838,reported,56868856000,6767393636352,0.0,NEUTRAL,0,8.9,WEAK,-4.11,0.17,35.2,-2.274,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4260.38,0.011325,-0.0699
CMNP,Infrastruktur & Konstruksi,1365,4.0,BUY,C,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,52,15,50,50,0,32.9,18.4,21.4,DN,100,-117.7,BELOW,CONTINUATION,NONE,BEARISH,14.7,1365,1530,1295,1482,1570,1658,5.1,8.6,1.69,1428,1949220,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"AD_RISING, VPT_FALLING, VWAP_BELOW_DELTA_NEG",-28620.61198297888,-0.06584199381887408,130094.44166944176,NO,17493489,23878612485.0,0.27,6361268817,6696354391,False,-0.8,701513,4117331243,5620157146695.0,2226444085,0.42,0.27,RETAIL_DOMINANT,6361268817,reported,6696354391,9140524023808,0.0,NEUTRAL,0,12.35,WEAK,-4.11,0.17,36.22,-32.408,NEUTRAL,0.0,BUY_BOUNCE,45,1365,1450,1277,0 Lot,BIG_ACCUMULATION,15000,3287.32,0.011276,0.2012
NISP,Perbankan,1215,5.0,BUY,C,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,52,15,50,50,0,23.2,15.7,16.7,DN,100,-258.0,BELOW,NONE,NONE,BEARISH,10.7,1215,1370,1180,1274,1317,1361,2.9,4.9,1.69,2857,3471255,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-1059288.6715201342,-0.2891538348852767,-29817188.744588744,NO,7691378,9345024270.0,0.22,3418390343,22945296972,False,-1.8,5260310,2214262345,2690328749175.0,1196436620,0.35,0.22,RETAIL_DOMINANT,3418390343,reported,22945296972,27878534152192,0.0,NEUTRAL,0,7.05,WEAK,-4.11,0.17,26.7,-22.52,NEUTRAL,0.0,BUY_BOUNCE,45,1215,1307,1171,0 Lot,BIG_ACCUMULATION,15000,2318.0,0.012274,0.1777
ISAT,Teknologi & Telco,2060,6.0,BUY,C,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Alpha_Leader*** | Broksum_ACCUM***,50,15,25,50,15,45.1,18.8,34.0,DN,100,-160.6,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,14.0,2049,2300,1907,2256,2404,2551,7.4,9.5,1.28,653,1345180,100000,TRENDING,Bull,Bull,ACCUMULATION,60,"VPT_RISING, CMF_POSITIVE",1073453.3011569746,0.2663740225054443,90081059.17824869,NO,67024925,138071345500.0,0.8,8378115670,32250810956,False,1.8,14491206,5378750261,11080225537660.0,2932340484,1.25,0.8,RETAIL_DOMINANT,8378115670,reported,32250810956,66436668063744,0.0,NEUTRAL,0,30.34,WEAK,-4.11,0.17,46.99,24.627,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4514.65,0.029203,-0.0436
MKPI,Properti & Real Estate,21850,4.5,BUY,C,Macro_Defensive- | Sector_COLD- | RS_Strong* | Broksum_ACCUM***,50,35,15,50,15,40.0,71.8,84.6,UP,100,20.0,ABOVE,CONTINUATION,NONE,BULLISH,1.2,21625,21950,21530,22384,22784,23184,1.5,2.4,1.6,312,6817200,100000,RANGING,Bear,Bear,ACCUMULATION,60,"CMF_POSITIVE, AD_RISING, VPT_FALLING",-208.78252244023156,0.6178062255708047,459062.1445221444,NO,1310707,28638947950.0,0.8,163838441,948194000,False,1.8,36223,105184280,2298276518000.0,57343454,1.25,0.8,RETAIL_DOMINANT,163838441,reported,948194000,20718039334912,0.0,NEUTRAL,0,14.0,WEAK,-4.11,0.17,42.0,-148.902,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3999.3,0.003805,0.0889
BIRD,Transportasi & Logistik,1530,6.2,PANTAU,D,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,49,30,50,50,15,38.8,33.6,54.5,UP,100,-228.3,BELOW,CONTINUATION,NONE,BEARISH,3.8,1515,1580,1490,1596,1645,1695,2.6,4.3,1.65,2500,3825000,100000,RANGING,Bear,Bear,ACCUMULATION,40,"CMF_POSITIVE, AD_RISING, VPT_FALLING",-56977.456835560035,0.10870665840076571,1239382.2222222276,NO,4367640,6682489200.0,0.7,623948677,2502100000,False,0.8,1676363,401199001,613834471530.0,218382036,1.09,0.7,RETAIL_DOMINANT,623948677,reported,2502100000,3828212826112,0.0,NEUTRAL,10,8.39,WEAK,-4.11,0.17,42.15,-15.691,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3878.36,0.011306,0.1436
BIRD,Transportasi & Logistik,1530,6.2,PANTAU,D,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,49,30,50,50,15,38.8,33.6,54.5,UP,100,-228.3,BELOW,CONTINUATION,NONE,BEARISH,3.8,1515,1580,1490,1596,1645,1695,2.6,4.3,1.65,2500,3825000,100000,RANGING,Bear,Bear,ACCUMULATION,40,"CMF_POSITIVE, AD_RISING, VPT_FALLING",-56977.456835560035,0.10870665840076571,1239382.2222222276,NO,4367640,6682489200.0,0.7,623948677,2502100000,False,0.8,1676363,401199001,613834471530.0,218382036,1.09,0.7,RETAIL_DOMINANT,623948677,reported,2502100000,3828212826112,0.0,NEUTRAL,10,8.39,WEAK,-4.11,0.17,42.15,-15.691,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3878.36,0.011306,0.1436
TOTO,Industri Dasar & Logam,238,5.5,PANTAU,D,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,49,35,50,50,0,27.6,41.7,28.6,DN,100,-178.4,BELOW,NONE,BULLISH_DIV,BEARISH,11.1,238,262,228,254,266,278,4.2,6.7,1.6,10000,2380000,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-243930.98778812296,-0.11605479298290271,-2501085.238095239,NO,1802336,428955968.0,0.22,801038400,10320000000,False,-1.8,1244143,518872624,123491684512.0,280363440,0.35,0.22,RETAIL_DOMINANT,801038400,reported,10320000000,2456160043008,0.0,NEUTRAL,0,9.39,WEAK,-4.11,0.17,29.08,-5.781,NEUTRAL,0.0,BUY_BOUNCE,70,238,251,226,0 Lot,BIG_ACCUMULATION,15000,2755.3,0.016443,0.2161
DUTI,Properti & Real Estate,4100,3.0,PANTAU,D,Macro_Defensive- | Sector_COLD- | PBV_Murah | RS_Strong* | Broksum_ACCUM***,48,15,40,50,0,45.3,18.0,12.5,DN,100,-73.2,BELOW,CONTINUATION,NONE,BEARISH,9.4,4100,4340,3987,4289,4430,4572,2.8,4.6,1.64,884,3624400,100000,RANGING,Bear,Bull,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-43.08958149001046,-0.04283910533910516,-1499.2424242424167,NO,14776,60581600.0,0.22,6567500,1850000000,False,-1.8,2080,4254099,17441805900.0,2298625,0.35,0.22,RETAIL_DOMINANT,6567500,reported,1850000000,7584999800832,0.0,NEUTRAL,0,45.42,WEAK,-4.11,0.17,45.32,1.304,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4532.47,0.028549,0.168
GLVA,Teknologi & Telco,334,6.0,PANTAU,D,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,47,30,25,50,15,45.8,23.6,38.9,DN,100,-94.3,BELOW,CONTINUATION,NONE,BEARISH,8.8,324,352,316,363,385,407,5.4,8.7,1.61,5555,1855370,100000,RANGING,Bear,Bear,ACCUMULATION,60,"VPT_RISING, CMF_POSITIVE, VWAP_BELOW_DELTA_NEG",10359.055123298029,0.30656405510377477,269260.71428571444,NO,4825440,1611696960.0,0.8,603180000,1500000000,False,1.8,35903,387241560,129338681040.0,211113000,1.25,0.8,RETAIL_DOMINANT,603180000,reported,1500000000,501000011776,0.0,NEUTRAL,0,33.58,WEAK,-4.11,0.17,45.79,-1.676,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4579.18,0.020887,0.1551
ADRO,Energi & Tambang,2270,3.5,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | RS_Strong* | Broksum_ACCUM***,47,30,5,50,0,43.4,27.9,39.0,DN,100,-90.1,BELOW,REVERSAL,BULLISH_DIV,BEARISH,20.4,2180,2600,2133,2445,2577,2709,6.0,7.7,1.28,729,1654830,100000,RANGING,Bull,Bull,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-20603062.16964963,-0.11906281838125966,-113156804.42982458,NO,18544998,42097145460.0,0.17,10597141841,28800494200,False,-3.2,70418086,6869597199,15593985641730.0,3708999644,0.27,0.17,RETAIL_DOMINANT,10597141841,reported,28800494200,65377119764480,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-4.11,0.17,34.12,-45.935,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4341.72,0.030838,-0.0906
BBNI,Perbankan,3420,2.5,PANTAU,D,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,45,30,50,20,0,30.4,17.3,12.1,DN,100,-352.7,BELOW,NONE,NONE,BEARISH,12.6,3420,3980,3287,3641,3807,3973,3.9,6.5,1.67,751,2568420,100000,RANGING,Bear,Bear,DISTRIBUTION,90,"VOL_SPIKE_DOWN, VPT_FALLING",-13430886.544502884,-0.3124262219653541,-309022396.09858733,YES,22248033,76088272860.0,0.15,14832022427,578683733,False,-4.5,43855263,9618566545,32895497583900.0,5191207849,0.23,0.15,RETAIL_DOMINANT,14832022427,reported,578683733,127418249510912,0.0,NEUTRAL,0,9.45,WEAK,-4.11,0.17,36.01,-28.408,NEUTRAL,0.0,BUY_BOUNCE,45,3420,3802,3254,0 Lot,BIG_ACCUMULATION,15000,3043.09,0.022849,0.1204
INDF,Consumer & Retail,6250,4.5,PANTAU,D,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,45,30,50,20,0,32.6,19.1,22.0,DN,100,-256.2,BELOW,CONTINUATION,NONE,BEARISH,12.8,6250,7125,6022,6630,6914,7199,3.6,6.1,1.69,438,2737500,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VOL_SPIKE_DOWN, VPT_FALLING",-847492.0497878902,0.017470707837948997,-9897937.678987682,YES,9813970,61337312500.0,0.22,4361764668,8780426500,False,-1.8,8839673,2825333065,17658331656250.0,1526617633,0.35,0.22,RETAIL_DOMINANT,4361764668,reported,8780426500,54877665361920,0.0,NEUTRAL,1,17.89,WEAK,-4.11,0.17,32.62,-47.52,NEUTRAL,0.0,BUY_BOUNCE,45,6250,6768,5965,0 Lot,BIG_ACCUMULATION,15000,3261.65,0.020559,-0.0574
ICBP,Consumer & Retail,6625,6.0,PANTAU,D,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,45,30,25,50,0,41.9,19.8,32.3,DN,100,-177.1,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,9.8,6525,7175,6378,7036,7345,7654,3.7,6.2,1.68,404,2676500,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-585441.3624700449,0.009357010831710257,-8352784.213564217,NO,6243114,41360630250.0,0.27,2270223630,11661908000,False,-0.8,5745113,1469402246,9734789879750.0,794578270,0.42,0.27,RETAIL_DOMINANT,2270223630,reported,11661908000,77260136644608,0.0,NEUTRAL,0,27.61,WEAK,-4.11,0.17,38.45,-71.335,NEUTRAL,0.0,BUY_BOUNCE,50,6625,6865,6316,0 Lot,BIG_ACCUMULATION,15000,4192.85,0.025419,-0.1405
PTBA,Energi & Tambang,2660,6.2,PANTAU,D,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,43,30,25,50,0,39.0,33.1,41.7,DN,100,-204.2,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,11.0,2620,2880,2541,2858,3006,3154,4.5,7.4,1.64,840,2234400,100000,RANGING,Bear,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-1393931.1214426868,-0.11230019005384374,-31966244.05797112,NO,8498113,22604980580.0,0.22,3776939465,11514357245,False,-1.8,16786823,2446512540,6507723356400.0,1321928812,0.35,0.22,RETAIL_DOMINANT,3776939465,reported,11514357245,30628189831168,0.0,NEUTRAL,0,8.37,WEAK,-4.11,0.17,35.37,-39.695,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3902.44,0.02817,-0.2222
