Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,Tech_Score,Fund_Score,RS_Score,Sent_Score,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d,Foreign_Status,Net_Foreign_5d,MR_Signal,MR_Confidence,MR_Entry,MR_TP,MR_SL,Saran_Lot,Broksum_Status,Broksum_Net_Vol,RSI_Vol_Interaction,Rolling_Vol_20,Sector_Corr
DUTI,Properti & Real Estate,4200.0,10.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PBV_Murah | RS_Strong* | Alpha_Leader*** | VCP_Setup**,17.0,35,25.0,50,0.0,51.8,12.4,51.9,UP,100.0,29.8,ABOVE,CONTINUATION,NONE,BULLISH,9.0,3920.0,4330.0,4095.0,4375.0,4507.0,4638.0,2.5,4.2,1.68,952.0,3998400.0,100000.0,RANGING,Bear,Bull,NEUTRAL,50.0,AD_RISING,1014.3326970402268,-0.1333957553058675,17102.222222222234,NO,37647.0,158117400.0,0.5,7529500.0,1850000000.0,False,0.0,2910.0,4856528.0,20397417600.0,2635325.0,0.78,0.5,RETAIL_DOMINANT,7529500.0,reported,1850000000.0,7770000064512.0,0.0,NEUTRAL,0.0,4.44,WEAK,-1.85,0.67,51.77,8.542,NEUTRAL,0.0,NONE,0.0,0.0,0.0,0.0,0 Lot,BIG_ACCUMULATION,15000.0,5176.76,0.025766,-0.1155
TOTL,Infrastruktur & Konstruksi,1185.0,4.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Alpha_Leader*** | Broksum_ACCUM***,16.0,30,25.0,50,15.0,49.8,29.0,25.0,DN,96.0,-70.5,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,10.4,1120.0,1260.0,1136.0,1267.0,1329.0,1390.0,4.1,6.9,1.68,2040.0,2417400.0,100000.0,TRENDING,Bear,Bull,ACCUMULATION,40.0,"VPT_RISING, AD_RISING, VWAP_BELOW_DELTA_NEG",87072.657007589,0.107565738667531,8421104.378273945,NO,7272950.0,8618445750.0,0.7,1038992900.0,3410000000.0,False,0.8,4167243.0,668072435.0,791665835475.0,363647515.0,1.09,0.7,RETAIL_DOMINANT,1038992900.0,reported,3410000000.0,4040849883136.0,0.0,NEUTRAL,0.0,9.05,WEAK,-1.85,0.67,60.86,34.791,NEUTRAL,0.0,NONE,0.0,0.0,0.0,0.0,0 Lot,BIG_ACCUMULATION,15000.0,4811.83,0.029406,-0.0253
ACES,Consumer & Retail,354.0,5.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | News_BULLISH***,16.0,30,50.0,50,30.0,38.0,16.1,12.0,DN,79.0,-158.1,BELOW,CONTINUATION,NONE,BEARISH,12.5,354.0,396.0,339.0,378.0,397.0,415.0,4.2,6.8,1.62,6666.0,2359764.0,100000.0,RANGING,Bear,Bear,DISTRIBUTION,80.0,"VPT_FALLING, CMF_NEGATIVE",-2693117.1114988783,-0.1259746312297171,-56279138.00865793,NO,12008371.0,4250963334.0,0.17,6861926766.0,17120389700.0,False,-3.2,40343006.0,4448244027.0,1574678385558.0,2401674368.0,0.27,0.17,RETAIL_DOMINANT,6861926766.0,reported,17120389700.0,6060618285056.0,0.35,POSITIVE,10.0,2.75,WEAK,-1.85,0.67,45.84,-0.875,NEUTRAL,0.0,NONE,0.0,0.0,0.0,0.0,0 Lot,BIG_ACCUMULATION,15000.0,3014.13,0.025721,0.3287
SMMA,Konglomerat & Investasi,17775.0,7.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | RS_Strong* | Alpha_Leader*** | EMA+HMA** | Broksum_ACCUM***,16.0,35,0.0,50,15.0,82.9,18.0,100.0,UP,100.0,111.9,ABOVE,CONTINUATION,NONE,BULLISH,32.7,13850.0,17775.0,17023.0,19029.0,19970.0,20910.0,4.2,7.1,1.69,132.0,2346300.0,100000.0,RANGING,Bear,Bull,ACCUMULATION,80.0,"VPT_RISING, CMF_POSITIVE",7395.84392221714,0.9226886201614186,251406.5968885838,NO,1113513.0,19792693575.0,0.9,123723725.0,142474368.0,False,3.2,10340.0,79306909.0,1409680307475.0,43303303.0,1.4,0.9,RETAIL_DOMINANT,123723725.0,reported,142474368.0,113185239597056.0,0.0,NEUTRAL,0.0,15.8,WEAK,-1.85,0.67,77.69,674.958,NEUTRAL,0.0,SELL_FADE,45.0,17775.0,15556.0,18716.0,0 Lot,BIG_ACCUMULATION,15000.0,8294.47,0.019089,-0.2907
JKON,Infrastruktur & Konstruksi,75.0,6.7,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,16.0,35,50.0,50,0.0,47.2,35.9,18.2,DN,100.0,-78.1,BELOW,CONTINUATION,NONE,BEARISH,7.5,75.0,79.0,71.0,82.0,86.0,91.0,5.3,9.3,1.75,25000.0,1875000.0,100000.0,RANGING,Bear,Bear,DISTRIBUTION,40.0,"CMF_NEGATIVE, AD_FALLING",6188320.625513077,-0.2841190713976437,-133212472.85714276,NO,17400742.0,1305055650.0,0.27,6327542620.0,16308519860.0,False,-0.8,16963346.0,4095501961.0,307162647075.0,2214639917.0,0.42,0.27,RETAIL_DOMINANT,6327542620.0,reported,16308519860.0,1223139000320.0,0.0,NEUTRAL,0.0,3.57,WEAK,-1.85,0.67,47.24,0.089,NEUTRAL,0.0,NONE,0.0,0.0,0.0,0.0,0 Lot,BIG_ACCUMULATION,15000.0,4723.5,0.019137,0.2737
ISSP,Industri Dasar & Logam,424.0,4.2,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,14.0,35,50.0,20,0.0,25.5,39.8,41.9,DN,100.0,-95.4,BELOW,CONTINUATION,NONE,BEARISH,21.4,424.0,488.0,409.0,449.0,469.0,488.0,3.5,5.9,1.69,6666.0,2826384.0,100000.0,TRENDING,Bear,Bull,DISTRIBUTION,40.0,"VPT_FALLING, AD_FALLING",-319119.63032007194,-0.0874585847120002,-2037955.0000000016,NO,7579969.0,3213906856.0,0.27,2756352405.0,7051478435.0,False,-0.8,1095786.0,1784049095.0,756436816280.0,964723341.0,0.42,0.27,RETAIL_DOMINANT,2756352405.0,reported,7051478435.0,2989826768896.0,0.0,NEUTRAL,0.0,1.87,WEAK,-1.85,0.67,25.46,-15.042,NEUTRAL,0.0,NONE,0.0,0.0,0.0,0.0,0 Lot,BIG_ACCUMULATION,15000.0,2546.47,0.012607,0.1793
PGAS,Energi & Tambang,1860.0,4.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | RS_Strong* | Broksum_ACCUM***,14.0,30,5.0,50,15.0,44.3,20.7,40.7,DN,71.0,-120.5,BELOW,CONTINUATION,NONE,BEARISH,6.9,1850.0,1945.0,1804.0,1954.0,2024.0,2095.0,3.0,5.1,1.7,1785.0,3320100.0,100000.0,RANGING,Bear,Bull,ACCUMULATION,40.0,"CMF_POSITIVE, AD_RISING, VPT_FALLING",-247360.17180756293,0.2094781325863308,105693927.72727272,NO,72999180.0,135778474800.0,0.7,10428454411.0,24241508195.0,False,0.8,28562190.0,6705496188.0,12472222909680.0,3649959043.0,1.09,0.7,RETAIL_DOMINANT,10428454411.0,reported,24241508195.0,45089204207616.0,0.0,NEUTRAL,0.0,0.0,TIDAK DIUJI,-1.85,0.67,42.47,-21.59,NEUTRAL,0.0,NONE,0.0,0.0,0.0,0.0,0 Lot,BIG_ACCUMULATION,15000.0,3149.86,0.013426,0.1557
ASII,Konglomerat & Investasi,6000.0,10.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Pullback_EMA21**,14.0,30,25.0,50,0.0,54.1,15.4,75.7,UP,76.0,13.8,ABOVE,CONTINUATION,NONE,BULLISH,10.2,5687.0,6282.0,5782.0,6363.0,6636.0,6908.0,3.6,6.0,1.67,458.0,2748000.0,100000.0,RANGING,Bear,Bull,NEUTRAL,50.0,"VWAP_ABOVE_DELTA_POS, AD_FALLING",1778189.3100165296,-0.2691350481968943,-165071888.88888848,NO,89013786.0,534082716000.0,0.5,17802757384.0,40063816240.0,False,0.0,29881690.0,11482778514.0,68896671084000.0,6230965084.0,0.78,0.5,RETAIL_DOMINANT,17802757384.0,reported,40063816240.0,240382893883392.0,0.0,NEUTRAL,0.0,4.49,WEAK,-1.85,0.67,45.71,-40.381,NEUTRAL,0.0,NONE,0.0,0.0,0.0,0.0,0 Lot,BIG_ACCUMULATION,15000.0,4123.05,0.024243,0.1926
NISP,Perbankan,1300.0,3.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,13.0,30,50.0,50,0.0,36.6,22.6,8.3,DN,100.0,-157.8,BELOW,NONE,NONE,BEARISH,7.5,1300.0,1410.0,1263.0,1362.0,1409.0,1456.0,2.8,4.8,1.71,2702.0,3512600.0,100000.0,RANGING,Bear,Bear,DISTRIBUTION,80.0,"VPT_FALLING, CMF_NEGATIVE",-24852.348880407862,-0.3626078569505774,-47685297.30481283,NO,5982183.0,7776837900.0,0.17,3418390343.0,22945296972.0,False,-3.2,7159476.0,2215971540.0,2880763002000.0,1196436620.0,0.27,0.17,RETAIL_DOMINANT,3418390343.0,reported,22945296972.0,29828885512192.0,0.0,NEUTRAL,0.0,7.03,WEAK,-1.85,0.67,44.07,-12.578,NEUTRAL,0.0,NONE,0.0,0.0,0.0,0.0,0 Lot,BIG_ACCUMULATION,15000.0,3655.36,0.017409,0.0321
EXCL,Teknologi & Telco,2940.0,3.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Broksum_ACCUM***,13.0,30,15.0,50,0.0,43.5,13.8,23.1,DN,100.0,-149.4,BELOW,CONTINUATION,NONE,BEARISH,10.6,2940.0,3230.0,2803.0,3169.0,3341.0,3512.0,4.7,7.8,1.66,729.0,2143260.0,100000.0,RANGING,Bear,Bull,DISTRIBUTION,60.0,"VPT_FALLING, AD_FALLING",-451047.7355793864,0.0039698842450979,-2156698.3040936,NO,13590383.0,39955726020.0,0.22,6040170350.0,18199862451.0,False,-1.8,9351346.0,3912520345.0,11502809814300.0,2114059622.0,0.35,0.22,RETAIL_DOMINANT,6040170350.0,reported,18199862451.0,53507600154624.0,0.0,NEUTRAL,4.0,2.65,WEAK,-1.85,0.67,48.0,-2.877,NEUTRAL,0.0,NONE,0.0,0.0,0.0,0.0,0 Lot,BIG_ACCUMULATION,15000.0,4349.03,0.024194,0.1198
BTPS,Perbankan,990.0,5.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,13.0,30,50.0,50,0.0,41.9,21.6,50.0,UP,88.0,-92.2,BELOW,CONTINUATION,NONE,BEARISH,6.8,975.0,1047.0,962.0,1037.0,1073.0,1109.0,2.8,4.7,1.68,3571.0,3535290.0,100000.0,RANGING,Bear,Bear,DISTRIBUTION,40.0,"AD_RISING, VPT_FALLING, VWAP_BELOW_DELTA_NEG",-326518.8684410285,0.0780117489328667,10845179.99999997,NO,6354069.0,6290528310.0,0.27,2310570741.0,7703700000.0,False,-0.8,4497193.0,1495516913.0,1480561743870.0,808699759.0,0.42,0.27,RETAIL_DOMINANT,2310570741.0,reported,7703700000.0,7626662871040.0,0.0,NEUTRAL,0.0,7.88,WEAK,-1.85,0.67,47.76,-7.497,NEUTRAL,0.0,NONE,0.0,0.0,0.0,0.0,0 Lot,BIG_ACCUMULATION,15000.0,3689.22,0.014557,0.1942
BNGA,Perbankan,1690.0,9.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Pullback_EMA21**,12.0,20,50.0,50,15.0,53.9,13.1,68.8,DN,100.0,-70.5,ABOVE,CONTINUATION,NONE,BULLISH,5.2,1655.0,1734.0,1658.0,1744.0,1784.0,1825.0,1.9,3.2,1.68,3125.0,5281250.0,100000.0,RANGING,Bear,Bull,ACCUMULATION,40.0,"AD_RISING, VWAP_ABOVE_DELTA_POS, VPT_FALLING",-98492.0045058122,0.0834107330405147,3456959.956709728,NO,503343.0,850649670.0,0.7,71906245.0,25285369776.0,False,0.8,6083290.0,46235717.0,78138361730.0,25167185.0,1.09,0.7,RETAIL_DOMINANT,71906245.0,reported,25285369776.0,42732273795072.0,0.0,NEUTRAL,0.0,8.07,WEAK,-1.85,0.67,49.79,1.4,NEUTRAL,0.0,NONE,0.0,0.0,0.0,0.0,0 Lot,BIG_ACCUMULATION,15000.0,5389.81,0.01028,-0.0514
BVIC,Perbankan,101.0,4.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,12.0,30,40.0,50,0.0,36.0,20.8,30.0,DN,100.0,-127.3,BELOW,CONTINUATION,NONE,BEARISH,10.9,101.0,112.0,98.0,107.0,111.0,115.0,3.0,5.9,1.97,33333.0,3366633.0,100000.0,RANGING,Bear,Bear,NEUTRAL,50.0,"CMF_POSITIVE, AD_RISING, VPT_FALLING, VWAP_BELOW_DELTA_NEG",-254889.0075419098,0.1001486139706403,5031196.190476194,NO,21077340.0,2128811340.0,0.5,4215468193.0,18419418828.0,False,0.0,1890063.0,2718976986.0,274616675586.0,1475413867.0,0.78,0.5,RETAIL_DOMINANT,4215468193.0,reported,18419418828.0,1860361388032.0,0.0,NEUTRAL,0.0,1.05,WEAK,-1.85,0.67,38.31,-1.865,NEUTRAL,0.0,NONE,0.0,0.0,0.0,0.0,0 Lot,BIG_ACCUMULATION,15000.0,3595.09,0.015446,0.1595
AMRT,Consumer & Retail,1415.0,3.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | RS_Strong* | Broksum_ACCUM***,11.0,30,15.0,50,15.0,44.8,17.8,50.0,UP,86.0,-71.3,ABOVE,CONTINUATION,NONE,BEARISH,14.8,1320.0,1520.0,1340.0,1540.0,1634.0,1728.0,5.3,8.8,1.66,1333.0,1886195.0,100000.0,RANGING,Bear,Bear,ACCUMULATION,60.0,"VPT_RISING, CMF_POSITIVE",694621.9405216184,0.3000140476975692,316747608.028083,NO,195034987.0,275974506605.0,0.8,24379373423.0,41091832700.0,False,1.8,39096003.0,15651557738.0,22146954199270.0,8532780698.0,1.25,0.8,RETAIL_DOMINANT,24379373423.0,reported,41091832700.0,58144944291840.0,0.0,NEUTRAL,0.0,2.32,WEAK,-1.85,0.67,44.75,-18.379,NEUTRAL,0.0,NONE,0.0,0.0,0.0,0.0,0 Lot,BIG_ACCUMULATION,15000.0,3880.17,0.032724,0.2792
