Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,Tech_Score,Fund_Score,RS_Score,Sent_Score,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d,Foreign_Status,Net_Foreign_5d,MR_Signal,MR_Confidence,MR_Entry,MR_TP,MR_SL,Saran_Lot,Broksum_Status,Broksum_Net_Vol,RSI_Vol_Interaction,Rolling_Vol_20,Sector_Corr
BBTN,Perbankan,1270,6.5,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,22,15,50,50,0,40.8,17.2,16.7,DN,100,-150.3,BELOW,CONTINUATION,NONE,BEARISH,13.4,1270,1420,1212,1366,1438,1510,4.6,7.6,1.65,1724,2189480,100000,RANGING,Bear,Bull,DISTRIBUTION,40,"AD_RISING, VPT_FALLING, VWAP_BELOW_DELTA_NEG",-1623507.7227857076,0.2332126774438727,56610082.61183262,NO,13984025,17759711750.0,0.27,5085100244,14034444412,False,-0.8,29452633,3291331134,4179990540180.0,1779785085,0.42,0.27,RETAIL_DOMINANT,5085100244,reported,14034444412,17823745179648,0.0,NEUTRAL,0,38.02,WEAK,-0.42,0.33,41.39,-11.374,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4078.89,0.025713,0.0924
ADES,Consumer & Retail,20475,10.5,TUNGGU,E,Sector_COLD- | PER_Murah* | RS_Strong* | Alpha_Leader*** | Pullback_EMA21** | EMA*,22,20,15,50,0,54.8,51.2,25.8,DN,100,-6.6,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,30.4,17250,23300,18971,22403,23849,25295,7.3,9.4,1.29,66,1351350,100000,TRENDING,Bull,Bull,NEUTRAL,50,"AD_RISING, VWAP_BELOW_DELTA_NEG",42744.85174193278,0.28727973345907093,349042.12879167125,NO,254953,5220162675.0,0.5,50990679,589896800,False,0.0,53026,32888989,673402049775.0,17846737,0.78,0.5,RETAIL_DOMINANT,50990679,reported,589896800,12078137999360,0.0,NEUTRAL,0,40.27,WEAK,-0.42,0.33,56.17,1053.221,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,5484.58,0.038658,0.1461
AKRA,Energi & Tambang,1350,5.0,TUNGGU,E,Sector_COLD- | PER_Murah* | RS_Strong* | Broksum_ACCUM***,21,15,25,50,15,38.9,25.1,25.5,DN,84,-192.3,BELOW,CONTINUATION,NONE,BEARISH,15.0,1340,1540,1255,1472,1564,1656,7.0,9.0,1.29,1052,1420200,100000,TRENDING,Bull,Bull,ACCUMULATION,60,"VPT_RISING, CMF_POSITIVE",1083018.194929095,0.34074952236082606,114841954.99982712,NO,50825216,68614041600.0,0.8,6353152072,19799769600,False,1.8,17326336,4078723631,5506276901850.0,2223603225,1.25,0.8,RETAIL_DOMINANT,6353152072,reported,19799769600,26729689120768,0.0,NEUTRAL,0,35.65,WEAK,-0.42,0.33,37.21,1.648,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3294.63,0.023913,-0.0132
BBYB,Perbankan,262,6.5,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,21,30,50,50,0,32.0,20.0,22.5,DN,61,-221.5,BELOW,REVERSAL,NONE,BEARISH,22.3,256,322,243,294,317,341,7.3,12.2,1.67,5263,1378906,100000,RANGING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-2100112.0880388618,-0.29959228356669304,-64937774.603174925,NO,11564621,3029930702.0,0.17,6608355256,13350482346,False,-3.2,19404066,4283866296,1122372969552.0,2312924339,0.27,0.17,RETAIL_DOMINANT,6608355256,reported,13350482346,3497826189312,0.0,NEUTRAL,0,6.54,WEAK,-0.42,0.33,28.05,-12.263,NEUTRAL,0.0,BUY_BOUNCE,45,262,296,238,0 Lot,BIG_ACCUMULATION,15000,1953.82,0.035017,0.2999
BJBR,Perbankan,760,7.7,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,21,15,50,50,0,40.1,32.4,25.0,DN,100,-140.6,BELOW,CONTINUATION,NONE,BEARISH,7.3,760,809,736,790,813,836,3.2,3.9,1.22,4166,3166160,100000,RANGING,Bull,Bull,NEUTRAL,50,"AD_RISING, VWAP_BELOW_DELTA_NEG",133515.5236806345,0.010896304670979915,7879207.1428575255,NO,12286941,9338075160.0,0.5,2457388387,3106729025,False,0.0,8192246,1585015511,1204611788360.0,860085935,0.78,0.5,RETAIL_DOMINANT,2457388387,reported,3106729025,7996296921088,0.0,NEUTRAL,0,63.58,ULTRA BUY,-0.42,0.33,42.68,1.4,NEUTRAL,0.0,NONE,0,0,0,0,20.0% Modal (~20000 Lot) | RoR: 0.0%,BIG_ACCUMULATION,15000,4013.95,0.008669,0.1291
CTRA,Properti & Real Estate,655,7.0,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | News_BULLISH*** | Broksum_ACCUM***,21,15,50,50,30,37.6,18.5,7.1,DN,86,-144.8,BELOW,NONE,NONE,BEARISH,10.1,655,720,629,699,731,764,4.0,6.7,1.68,3846,2519130,100000,RANGING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-1087666.5309591629,-0.29925154892417505,-51262170.0,NO,15116183,9901099865.0,0.17,8637819346,18535695255,False,-3.2,10588653,5599466392,3667650486760.0,3023236771,0.27,0.17,RETAIL_DOMINANT,8637819346,reported,18535695255,12140879544320,0.33,POSITIVE,10,46.55,WEAK,-0.42,0.33,38.77,-14.282,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3231.21,0.020867,0.2245
BIRD,Transportasi & Logistik,1530,9.2,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | News_BULLISH*** | Broksum_ACCUM***,21,35,50,50,0,36.3,38.9,28.6,DN,100,-140.1,BELOW,CONTINUATION,NONE,BEARISH,8.5,1515,1645,1493,1591,1637,1683,2.4,4.0,1.67,2702,4134060,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-642337.3606862959,-0.18748610909852773,-7453968.095238093,NO,1403884,2147942520.0,0.22,623948677,2502100000,False,-1.8,1633013,404162757,618369018210.0,218382036,0.35,0.22,RETAIL_DOMINANT,623948677,reported,2502100000,3828212826112,0.08,POSITIVE,10,34.17,WEAK,-0.42,0.33,31.36,-26.197,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3628.09,0.016937,0.2758
BPTR,Transportasi & Logistik,70,7.7,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,21,35,50,50,0,37.0,36.5,2.4,DN,100,-223.6,BELOW,NONE,NONE,BEARISH,26.7,70,97,64,86,97,109,8.6,22.9,2.66,16666,1166620,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_RISING, VOL_SPIKE_DOWN, CMF_NEGATIVE",21286358.113169797,-0.49947574211164736,-156115002.38095236,YES,1565093,109556510.0,0.22,695597220,3534000000,False,-1.8,14330920,450573101,31540117070.0,243459026,0.35,0.22,RETAIL_DOMINANT,695597220,reported,3534000000,247380017152,0.0,NEUTRAL,0,5.27,WEAK,-0.42,0.33,37.74,-1.059,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3701.39,0.064401,0.311
BIRD,Transportasi & Logistik,1530,9.2,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | News_BULLISH*** | Broksum_ACCUM***,21,35,50,50,0,36.3,38.9,28.6,DN,100,-140.1,BELOW,CONTINUATION,NONE,BEARISH,8.5,1515,1645,1493,1591,1637,1683,2.4,4.0,1.67,2702,4134060,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-642337.3606862959,-0.18748610909852773,-7453968.095238093,NO,1403884,2147942520.0,0.22,623948677,2502100000,False,-1.8,1633013,404162757,618369018210.0,218382036,0.35,0.22,RETAIL_DOMINANT,623948677,reported,2502100000,3828212826112,0.08,POSITIVE,10,34.17,WEAK,-0.42,0.33,31.36,-26.197,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3628.09,0.016937,0.2758
CPIN,Consumer & Retail,4300,7.5,TUNGGU,E,Sector_COLD- | Overbought- | PER_Murah* | RS_Strong* | Alpha_Leader*** | Broksum_ACCUM***,20,15,25,50,15,56.4,15.2,94.4,UP,89,168.3,ABOVE,CONTINUATION,NONE,BULLISH,8.1,3980,4300,4144,4560,4756,4951,3.6,6.0,1.67,641,2756300,100000,RANGING,Bull,Bear,ACCUMULATION,40,"VPT_RISING, VWAP_ABOVE_DELTA_POS, AD_FALLING",260947.26110306522,-0.15404614726271967,-7728416.161616154,NO,51040742,219475190600.0,0.7,7291534680,16398000000,False,0.8,5269010,4688456800,20160364240000.0,2552037138,1.09,0.7,RETAIL_DOMINANT,7291534680,reported,16398000000,70511400845312,0.0,NEUTRAL,0,10.94,WEAK,-0.42,0.33,55.18,-7.186,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,5050.15,0.024156,0.0236
ENZO,Consumer & Retail,73,8.0,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | Broksum_ACCUM***,20,15,40,50,0,42.2,27.0,11.9,DN,100,-105.3,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,49.8,71,107,67,95,111,127,8.2,30.1,3.67,16666,1216618,100000,TRENDING,Bull,Bull,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",247348214.87879723,-0.19213846185799907,-431178495.8627646,NO,1809942,132125766.0,0.27,658160820,2162547122,False,-0.8,122001906,425994591,31097605143.0,230356287,0.42,0.27,RETAIL_DOMINANT,658160820,reported,2162547122,157865951232,0.0,NEUTRAL,0,9.31,WEAK,-0.42,0.33,43.6,3.29,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4223.03,0.10193,-0.002
TOTL,Infrastruktur & Konstruksi,1035,6.0,TUNGGU,E,Sector_COLD- | PER_Murah* | RS_Strong* | Broksum_ACCUM***,20,15,25,50,0,42.8,27.7,12.9,DN,96,-151.2,BELOW,CONTINUATION,NONE,BEARISH,12.7,1020,1143,978,1108,1163,1218,5.5,7.1,1.29,1754,1815390,100000,TRENDING,Bull,Bull,DISTRIBUTION,80,"VOL_SPIKE_DOWN, VPT_FALLING",-888878.4386286275,-0.09553494538274605,-9625579.446153224,YES,1818237,1881875295.0,0.17,1038992900,3410000000,False,-3.2,4257870,673527148,697100598180.0,363647515,0.27,0.17,RETAIL_DOMINANT,1038992900,reported,3410000000,3529349791744,0.0,NEUTRAL,0,62.74,ULTRA BUY,-0.42,0.33,38.84,7.867,NEUTRAL,0.0,NONE,0,0,0,0,20.0% Modal (~20000 Lot) | RoR: 0.0%,BIG_ACCUMULATION,15000,4120.61,0.021401,0.104
KAEF,Consumer & Retail,480,8.0,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,20,35,40,50,0,42.1,43.8,2.6,DN,100,-66.6,BELOW,CONTINUATION,NONE,BEARISH,50.6,470,715,442,586,666,745,7.9,22.1,2.8,2631,1262880,100000,HIGH_VOLATILITY,Bear,Bear,NEUTRAL,50,AD_RISING,21560902.38273213,0.09744597447090447,24384846.480612814,NO,2832836,1359761280.0,0.5,566567368,5566589677,False,0.0,8268593,365435954,175409257920.0,198298578,0.78,0.5,RETAIL_DOMINANT,566567368,reported,5566589677,2671963013120,0.0,NEUTRAL,0,8.82,WEAK,-0.42,0.33,43.75,15.377,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4212.46,0.083739,0.4005
JPFA,Consumer & Retail,2500,11.0,TUNGGU,E,Sector_COLD- | PER_Murah* | RS_Strong* | Alpha_Leader*** | Pullback_EMA21** | EMA*,20,0,25,50,15,51.4,14.6,31.6,UP,83,55.7,BELOW,CONTINUATION,NONE,BEARISH,15.5,2220,2640,2326,2723,2890,3057,7.0,8.9,1.27,574,1435000,100000,RANGING,Bull,Bull,ACCUMULATION,40,"VPT_RISING, AD_RISING, VWAP_BELOW_DELTA_NEG",276863.55837156717,0.04374415906725049,7117321.6356330365,NO,35591832,88979580000.0,0.7,5084547494,8716079901,False,0.8,13602663,3269364040,8173410100000.0,1779591622,1.09,0.7,RETAIL_DOMINANT,5084547494,reported,8716079901,29069173325824,0.0,NEUTRAL,0,23.05,WEAK,-0.42,0.33,56.86,46.597,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4310.65,0.034569,0.381
MBMA,Energi & Tambang,456,2.0,HINDARI,RISK,Sector_COLD- | PBV_Mahal- | Broksum_ACCUM***,18,50,-20,0,0,27.1,42.2,17.6,DN,98,-157.7,BELOW,REVERSAL,NONE,BEARISH,54.6,440,705,420,555,630,704,7.9,21.7,2.75,2777,1266312,100000,TRENDING,Bear,Bear,DISTRIBUTION,80,"VOL_SPIKE_DOWN, VPT_FALLING",-155294403.9541675,-0.23942695321979407,-820138623.7736073,YES,22386100,10208061600.0,0.17,12792057487,107995419900,False,-3.2,196028160,8292451267,3781357777752.0,4477220120,0.27,0.17,RETAIL_DOMINANT,12792057487,reported,107995419900,49245914660864,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.42,0.33,23.53,-60.165,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,2682.44,0.052091,0.1893
BSDE,Properti & Real Estate,690,7.7,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,18,30,50,50,0,33.5,34.6,17.4,DN,100,-156.1,BELOW,REVERSAL,NONE,BEARISH,20.6,670,825,659,742,781,820,4.5,7.5,1.67,3225,2225250,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"AD_RISING, VPT_FALLING, VWAP_BELOW_DELTA_NEG",-1043362.5984831713,0.044795114415414186,33872405.23809528,NO,11091732,7653295080.0,0.27,4033357381,20913395112,False,-0.8,9090640,2610590566,1801307490540.0,1411675083,0.42,0.27,RETAIL_DOMINANT,4033357381,reported,20913395112,14430242865152,0.0,NEUTRAL,0,19.56,WEAK,-0.42,0.33,25.93,-21.701,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3353.54,0.032884,0.0514
HRUM,Energi & Tambang,765,3.7,HINDARI,RISK,Sector_COLD- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,18,50,-5,0,0,28.6,39.8,26.9,DN,100,-136.5,BELOW,REVERSAL,NONE,BEARISH,41.8,710,1010,704,869,947,1026,8.0,13.6,1.7,1639,1253835,100000,TRENDING,Bear,Bear,DISTRIBUTION,80,"VOL_SPIKE_DOWN, VPT_FALLING",-6297399.717437347,-0.2859920400195986,-73549213.26839826,YES,4064941,3109679865.0,0.17,2322823974,13148556400,False,-3.2,15677843,1505770643,1151914541895.0,812988390,0.27,0.17,RETAIL_DOMINANT,2322823974,reported,13148556400,10058645635072,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.42,0.33,15.53,-67.051,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,2858.79,0.036371,0.2111
ASII,Konglomerat & Investasi,5325,5.5,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,18,15,50,50,0,35.6,17.6,3.1,DN,76,-284.3,BELOW,NONE,NONE,BEARISH,11.0,5325,6050,5076,5740,6052,6364,4.7,7.8,1.66,401,2135325,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-4650114.149583891,-0.45667870737307065,-263485346.98412666,NO,40056204,213299286300.0,0.22,17802757384,40063816240,False,-1.8,32645620,11531736096,61406494711200.0,6230965084,0.35,0.22,RETAIL_DOMINANT,17802757384,reported,40063816240,213339816853504,0.0,NEUTRAL,0,10.75,WEAK,-0.42,0.33,41.68,-26.356,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,2706.03,0.026437,0.2861
