Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,Tech_Score,Fund_Score,RS_Score,Sent_Score,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d,Foreign_Status,Net_Foreign_5d,MR_Signal,MR_Confidence,MR_Entry,MR_TP,MR_SL,Saran_Lot,Broksum_Status,Broksum_Net_Vol,RSI_Vol_Interaction,Rolling_Vol_20,Sector_Corr
BBTN,Perbankan,1280,7.5,BUY,C,PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,62,15,50,50,0,43.8,15.4,25.0,DN,100,-98.9,BELOW,CONTINUATION,NONE,BEARISH,12.9,1270,1420,1225,1372,1440,1509,4.3,7.2,1.67,1818,2327040,100000,RANGING,Bear,Bull,DISTRIBUTION,40,"AD_RISING, VPT_FALLING, VWAP_BELOW_DELTA_NEG",-74491.30809217691,0.06105191671938663,11043486.067507386,NO,13984025,17899552000.0,0.27,5085100244,14034444412,False,-0.8,26282436,3291331134,4212903851520.0,1779785085,0.42,0.27,RETAIL_DOMINANT,5085100244,reported,14034444412,17964088688640,0.0,NEUTRAL,0,23.18,WEAK,1.11,0.35,42.38,-7.804,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4378.42,0.031443,-0.0324
RALS,Consumer & Retail,378,7.5,BUY,C,PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,62,15,50,50,0,30.7,17.7,10.4,DN,100,-199.7,BELOW,CONTINUATION,NONE,BEARISH,8.8,378,408,369,393,405,416,2.4,4.0,1.67,11111,4199958,100000,RANGING,Bear,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-936234.9691686705,-0.20431133157647877,-39822833.333333135,NO,3703963,1400098014.0,0.22,1646206141,6134777300,False,-1.8,7617513,1066330029,403072750962.0,576172149,0.35,0.22,RETAIL_DOMINANT,1646206141,reported,6134777300,2318945746944,0.0,NEUTRAL,0,8.55,WEAK,1.11,0.35,31.96,-3.443,NEUTRAL,0.0,BUY_BOUNCE,45,378,398,367,0 Lot,BIG_ACCUMULATION,15000,3069.01,0.009431,0.2094
BMRI,Perbankan,4170,12.0,BUY,C,PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | Pullback_EMA21** | Broksum_ACCUM***,61,45,25,50,0,49.0,11.3,50.0,UP,100,-44.6,ABOVE,REVERSAL,NONE,BULLISH,5.1,4080,4262,4055,4362,4506,4650,2.8,4.6,1.64,869,3623730,100000,RANGING,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",5047519.286507366,-0.2616135249564667,-1029495847.5519919,NO,187713955,782767192350.0,0.5,37542791113,93333333331,False,0.0,198075096,24215100269,100976968121730.0,13139976889,0.78,0.5,RETAIL_DOMINANT,37542791113,reported,93333333331,389200004251648,0.0,NEUTRAL,0,9.24,WEAK,1.11,0.35,41.51,-32.427,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4903.61,0.014593,-0.0181
TSPC,Kesehatan,2420,10.5,BUY,C,PER_Murah* | PBV_Murah | RS_Strong* | Pullback_EMA21** | Broksum_ACCUM***,61,45,25,50,0,49.2,17.5,75.0,UP,100,-30.6,ABOVE,REVERSAL,NONE,BEARISH,6.3,2370,2520,2365,2511,2579,2648,2.3,3.8,1.65,1818,4399560,100000,RANGING,Bear,Bear,NEUTRAL,50,AD_RISING,18515.42216722769,-0.058080675678704535,573002.0634920634,NO,2094831,5069491020.0,0.5,418966393,4509864300,False,0.0,1091876,270233325,653964646500.0,146638237,0.78,0.5,RETAIL_DOMINANT,418966393,reported,4509864300,10913871560704,0.0,NEUTRAL,0,7.04,WEAK,1.11,0.35,37.74,-23.68,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4921.21,0.011161,0.1013
NISP,Perbankan,1280,6.5,BUY,C,PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,60,15,50,50,0,34.5,13.1,0.0,DN,100,-100.5,BELOW,NONE,NONE,BEARISH,7.3,1280,1370,1250,1330,1368,1406,2.3,3.9,1.7,3333,4266240,100000,RANGING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-370715.15208238247,-0.4515673761978496,-18643502.07792208,NO,5982183,7657194240.0,0.17,3418390343,22945296972,False,-3.2,4823510,2215971540,2836443571200.0,1196436620,0.27,0.17,RETAIL_DOMINANT,3418390343,reported,22945296972,29369980420096,0.0,NEUTRAL,0,18.15,WEAK,1.11,0.35,38.36,-18.169,NEUTRAL,0.0,BUY_BOUNCE,45,1280,1318,1242,0 Lot,BIG_ACCUMULATION,15000,3447.4,0.010583,0.0325
INDF,Consumer & Retail,6575,7.5,BUY,C,PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,60,15,50,50,0,41.1,17.6,9.5,DN,100,-101.3,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,8.3,6575,7125,6378,6904,7150,7397,3.0,5.0,1.67,507,3333525,100000,RANGING,Bear,Bear,NEUTRAL,50,"AD_RISING, VPT_FALLING",-40632.13533776626,0.03267026157726482,9484677.70562768,NO,21808823,143393011225.0,0.5,4361764668,8780426500,False,0.0,8533050,2813338212,18497698743900.0,1526617633,0.78,0.5,RETAIL_DOMINANT,4361764668,reported,8780426500,57731302031360,0.0,NEUTRAL,1,51.59,BUY,1.11,0.35,55.71,17.072,NEUTRAL,0.0,BUY_BOUNCE,50,6575,6842,6329,20.0% Modal (~20000 Lot) | RoR: 0.0%,BIG_ACCUMULATION,15000,4114.43,0.018254,-0.1887
JSMR,Infrastruktur & Konstruksi,3040,13.5,BUY,C,PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | Pullback_EMA21** | Broksum_ACCUM***,60,30,50,50,0,50.6,23.9,88.2,UP,100,107.3,ABOVE,CONTINUATION,NONE,BULLISH,3.9,2920,3040,2964,3166,3261,3355,2.5,4.1,1.64,1315,3997600,100000,RANGING,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",64309.93394021457,-0.12180960424824606,-10094264.047619067,NO,8614367,26187675680.0,0.5,1722873465,7257871199,False,0.0,3065446,1111253386,3378210293440.0,603005712,0.78,0.5,RETAIL_DOMINANT,1722873465,reported,7257871199,22063928573952,0.0,NEUTRAL,0,19.47,WEAK,1.11,0.35,46.61,-43.073,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,5059.66,0.010678,0.1653
BBNI,Perbankan,3760,7.5,BUY,C,PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,60,15,50,50,0,45.9,12.8,26.1,DN,100,-142.4,BELOW,CONTINUATION,NONE,BEARISH,6.3,3700,3980,3650,3943,4080,4218,2.9,4.9,1.69,909,3417840,100000,RANGING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-4606294.06523853,-0.17182321694648353,-186533094.76079476,NO,25956039,97594706640.0,0.17,14832022427,578683733,False,-3.2,40492703,9614858539,36151868106640.0,5191207849,0.27,0.17,RETAIL_DOMINANT,14832022427,reported,578683733,140085559296000,0.0,NEUTRAL,0,24.64,WEAK,1.11,0.35,41.15,-6.517,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4589.31,0.01937,-0.0691
BJBR,Perbankan,780,11.5,BUY,C,PER_Murah* | PBV_Murah | RS_Strong* | Pullback_EMA21** | EMA+HMA** | Broksum_ACCUM***,60,20,50,50,0,53.2,24.4,72.7,DN,100,-47.4,ABOVE,CONTINUATION,NONE,BULLISH,7.4,760,809,758,808,830,851,2.8,3.6,1.29,4545,3545100,100000,RANGING,Bull,Bull,NEUTRAL,50,"AD_RISING, VPT_FALLING",-53817.68666529644,0.056231259943919074,10489390.476190358,NO,12286941,9583813980.0,0.5,2457388387,3106729025,False,0.0,8159770,1585015511,1236312098580.0,860085935,0.78,0.5,RETAIL_DOMINANT,2457388387,reported,3106729025,8206725677056,0.0,NEUTRAL,0,13.09,WEAK,1.11,0.35,42.67,-0.957,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,5317.59,0.009369,0.0637
ALKA,Industri Dasar & Logam,685,12.0,HINDARI,ARA,Sector_HOT** | PBV_Murah | RS_Strong* | Alpha_Leader*** | Broksum_ACCUM***,59,45,0,75,15,61.1,12.7,100.0,UP,100,105.7,ABOVE,BREAKOUT,NONE,BULLISH,53.8,432,730,630,818,918,1018,8.0,19.4,2.42,1818,1245330,100000,TRENDING,Bull,Bull,ACCUMULATION,40,"VPT_RISING, AD_RISING",914484.4404924652,0.018448835782805227,205008.52090382203,NO,155188,106303780.0,0.7,22169733,107250000,False,0.8,546996,14255139,9764770215.0,7759406,1.09,0.7,RETAIL_DOMINANT,22169733,reported,107250000,251751038976,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,1.11,0.35,48.89,-42.355,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,6112.12,0.108758,-0.1325
ANTM,Energi & Tambang,2960,7.5,BUY,C,Sector_HOT** | PER_Murah* | Broksum_ACCUM***,59,50,25,25,0,32.0,42.3,11.0,DN,100,-72.5,BELOW,REVERSAL,BULLISH_DIV,BEARISH,39.7,2900,3880,2759,3296,3548,3800,6.8,11.4,1.68,497,1471120,100000,TRENDING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-53441972.587134056,-0.16962788496048362,-543540304.2299349,NO,14725572,43587693120.0,0.17,8414612576,24030764724,False,-3.2,139292380,5454772603,16146126904880.0,2945114401,0.27,0.17,RETAIL_DOMINANT,8414612576,reported,24030764724,71131067318272,0.0,NEUTRAL,0,77.57,ULTRA BUY,1.11,0.35,28.22,-237.5,NEUTRAL,0.0,BUY_BOUNCE,45,2960,3298,2708,20.0% Modal (~20000 Lot) | RoR: 0.0%,BIG_ACCUMULATION,15000,3200.75,0.033769,0.2909
ISSP,Industri Dasar & Logam,422,11.5,BUY,C,Sector_HOT** | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,59,35,50,75,0,41.2,46.9,75.0,UP,100,-6.1,ABOVE,CONTINUATION,NONE,BULLISH,8.4,394,436,406,449,470,490,3.8,6.4,1.68,6250,2637500,100000,TRENDING,Bear,Bull,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-159153.6479660615,-0.06427921332471695,-4982.111662847921,NO,7579969,3198746918.0,0.27,2756352405,7051478435,False,-0.8,1298463,1784049095,752868718090.0,964723341,0.42,0.27,RETAIL_DOMINANT,2756352405,reported,7051478435,2975723945984,0.0,NEUTRAL,0,11.07,WEAK,1.11,0.35,41.22,-10.098,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4122.32,0.017869,0.2407
SMGR,Industri Dasar & Logam,1765,7.0,BUY,C,Sector_HOT** | PBV_Murah | Broksum_ACCUM***,59,50,25,25,0,32.5,42.7,23.5,DN,100,-90.3,BELOW,REVERSAL,NONE,BEARISH,28.9,1690,2116,1682,1903,2007,2110,4.7,7.8,1.66,1204,2125060,100000,TRENDING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-3529396.099687578,-0.4390115294484536,-91482344.5199584,NO,5735888,10123842320.0,0.17,3277650465,6735544089,False,-3.2,11709433,2124736915,3750160654975.0,1147177662,0.27,0.17,RETAIL_DOMINANT,3277650465,reported,6735544089,11888235642880,0.0,NEUTRAL,0,79.36,ULTRA BUY,1.11,0.35,22.5,-131.741,NEUTRAL,0.0,NONE,0,0,0,0,20.0% Modal (~20000 Lot) | RoR: 0.0%,BIG_ACCUMULATION,15000,3250.93,0.026367,0.1575
CTRA,Properti & Real Estate,640,8.0,BUY,C,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | News_BULLISH*** | Broksum_ACCUM***,58,15,50,50,30,33.0,23.7,14.3,DN,100,-147.4,BELOW,NONE,NONE,BEARISH,11.4,640,710,618,677,705,733,3.4,5.8,1.71,4545,2908800,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-881685.0735106608,-0.3117901142829794,-37981470.00000003,NO,19435093,12438459520.0,0.22,8637819346,18535695255,False,-1.8,9679960,5595147482,3580894388480.0,3023236771,0.35,0.22,RETAIL_DOMINANT,8637819346,reported,18535695255,11862844375040,0.33,POSITIVE,10,27.35,WEAK,1.11,0.35,34.49,-16.394,NEUTRAL,0.0,BUY_BOUNCE,45,640,672,612,0 Lot,BIG_ACCUMULATION,15000,3302.58,0.016636,0.0943
MKPI,Properti & Real Estate,21850,6.0,BUY,C,Sector_COLD- | RS_Strong* | Broksum_ACCUM***,58,35,15,50,15,39.2,71.7,84.6,UP,100,19.2,ABOVE,CONTINUATION,NONE,BULLISH,1.2,21625,21950,21503,22429,22862,23296,1.6,2.6,1.62,288,6292800,100000,RANGING,Bear,Bear,ACCUMULATION,60,"CMF_POSITIVE, AD_RISING, VPT_FALLING",-16.615579701118122,0.5416128277479455,380321.7936449515,NO,1310707,28638947950.0,0.8,163838441,948194000,False,1.8,36266,105184280,2298276518000.0,57343454,1.25,0.8,RETAIL_DOMINANT,163838441,reported,948194000,20718039334912,0.0,NEUTRAL,0,18.04,WEAK,1.11,0.35,41.03,-169.554,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3916.23,0.004815,0.1537
TOTO,Industri Dasar & Logam,246,10.2,BUY,C,Sector_HOT** | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,57,35,50,75,0,34.4,38.3,30.0,UP,100,-86.4,BELOW,CONTINUATION,NONE,BEARISH,9.5,244,262,238,260,270,281,3.3,5.7,1.73,12500,3075000,100000,RANGING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-177594.98865348945,-0.14652191555919014,-3802411.904761905,NO,1401817,344846982.0,0.17,801038400,10320000000,False,-3.2,1135003,519273143,127741193178.0,280363440,0.27,0.17,RETAIL_DOMINANT,801038400,reported,10320000000,2538719936512,0.0,NEUTRAL,0,14.39,WEAK,1.11,0.35,34.37,-5.275,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3437.17,0.016141,-0.0496
BIRD,Transportasi & Logistik,1570,12.7,BUY,C,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | Pullback_EMA21**,57,30,50,50,15,48.7,33.4,87.5,UP,100,56.5,ABOVE,CONTINUATION,NONE,BULLISH,3.5,1515,1580,1537,1625,1666,1707,2.1,3.5,1.67,3030,4757100,100000,RANGING,Bear,Bear,ACCUMULATION,40,"AD_RISING, VWAP_ABOVE_DELTA_POS, VPT_FALLING",-45212.905383054516,0.03495225682168865,1662945.5555555597,NO,4367640,6857194800.0,0.7,623948677,2502100000,False,0.8,1563010,401199001,629882431570.0,218382036,1.09,0.7,RETAIL_DOMINANT,623948677,reported,2502100000,3928297046016,0.0,NEUTRAL,10,27.16,WEAK,1.11,0.35,43.83,-18.501,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4867.88,0.010698,0.2161
DOID,Energi & Tambang,208,6.5,HINDARI,RISK,Sector_HOT** | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,57,50,-5,25,0,31.7,48.2,31.7,UP,100,-81.3,BELOW,CONTINUATION,NONE,BEARISH,24.6,200,246,197,227,241,255,5.3,9.1,1.72,9090,1890720,100000,TRENDING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-1276657.2980824756,-0.41891869936714893,-28642857.091503322,NO,6900123,1435225584.0,0.17,3942927814,7357169432,False,-3.2,4438936,2556002957,531648615056.0,1380024734,0.27,0.17,RETAIL_DOMINANT,3942927814,reported,7357169432,1530291290112,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,1.11,0.35,31.72,-12.584,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3172.12,0.024509,0.3405
