Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,Tech_Score,Fund_Score,RS_Score,Sent_Score,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d,Foreign_Status,Net_Foreign_5d,MR_Signal,MR_Confidence,MR_Entry,MR_TP,MR_SL,Saran_Lot,Broksum_Status,Broksum_Net_Vol,RSI_Vol_Interaction,Rolling_Vol_20,Sector_Corr
BBTN,Perbankan,1285,9.0,BUY,C,Macro_Aggressive+ | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,62,15,50,50,0,43.1,17.2,25.0,DN,100,-142.6,BELOW,CONTINUATION,NONE,BEARISH,13.1,1270,1420,1227,1381,1453,1525,4.5,7.5,1.67,1724,2215340,100000,RANGING,Bear,Bull,DISTRIBUTION,40,"AD_RISING, VPT_FALLING, VWAP_BELOW_DELTA_NEG",-1549393.6051386483,0.23978424980146784,60928342.61183262,NO,13984025,17969472125.0,0.27,5085100244,14034444412,False,-0.8,29497503,3291331134,4229360507190.0,1779785085,0.42,0.27,RETAIL_DOMINANT,5085100244,reported,14034444412,18034261491712,0.0,NEUTRAL,0,19.43,WEAK,1.1,0.11,41.39,-11.374,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4305.65,0.025937,0.0981
HRUM,Energi & Tambang,790,4.2,HINDARI,RISK,Macro_Aggressive+ | Sector_COLD- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,62,65,-5,0,0,33.3,39.8,34.3,DN,100,-130.5,BELOW,REVERSAL,NONE,BEARISH,41.0,710,1010,727,894,972,1051,8.0,13.2,1.65,1587,1253730,100000,TRENDING,Bear,Bear,DISTRIBUTION,80,"VOL_SPIKE_DOWN, VPT_FALLING",-4650083.520254241,-0.22970374099280924,-56302038.268398255,YES,4064481,3210939990.0,0.17,2322561002,13148556400,False,-3.2,15806190,1505600171,1189424135090.0,812896350,0.27,0.17,RETAIL_DOMINANT,2322561002,reported,13148556400,10387359531008,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,1.1,0.11,15.53,-67.051,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3327.65,0.04146,0.2769
MBMA,Energi & Tambang,482,2.5,HINDARI,RISK,Macro_Aggressive+ | Sector_COLD- | PBV_Mahal- | Broksum_ACCUM***,62,65,-20,0,0,32.3,42.2,27.2,DN,99,-149.7,BELOW,REVERSAL,NONE,BEARISH,53.1,440,705,443,582,656,731,8.1,20.7,2.56,2564,1235848,100000,TRENDING,Bear,Bear,DISTRIBUTION,80,"VOL_SPIKE_DOWN, VPT_FALLING",-110643527.59053111,-0.12805549112793416,-354295039.563081,YES,65971432,31798230224.0,0.17,37697961224,107995419900,False,-3.2,204258710,24437703364,11778973021448.0,13194286428,0.27,0.17,RETAIL_DOMINANT,37697961224,reported,107995419900,52053795667968,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,1.1,0.11,23.53,-60.165,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3218.99,0.056805,0.2291
ICBP,Consumer & Retail,6825,9.0,BUY,C,Macro_Aggressive+ | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,61,45,25,50,0,44.7,23.4,37.0,UP,72,-44.9,BELOW,REVERSAL,BULLISH_DIV,BEARISH,7.5,6675,7175,6614,7176,7440,7703,3.1,5.1,1.65,473,3228225,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_RISING, AD_FALLING, VWAP_BELOW_DELTA_NEG",431112.8857776413,-0.10342534137273718,-2804557.5468975455,NO,6243114,42609253050.0,0.27,2270223630,11661908000,False,-0.8,5448870,1469402246,10028670328950.0,794578270,0.42,0.27,RETAIL_DOMINANT,2270223630,reported,11661908000,79592521990144,0.0,NEUTRAL,0,20.71,WEAK,1.1,0.11,36.83,-120.571,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3224.07,0.019134,0.2591
DUTI,Properti & Real Estate,4100,5.0,BUY,C,Macro_Aggressive+ | Sector_COLD- | PBV_Murah | RS_Strong* | Broksum_ACCUM***,61,15,40,50,15,46.7,12.4,14.8,DN,100,-34.2,BELOW,CONTINUATION,NONE,BEARISH,8.2,4090,4330,3973,4311,4469,4627,3.1,5.1,1.65,787,3226700,100000,RANGING,Bear,Bull,ACCUMULATION,60,"VPT_RISING, CMF_POSITIVE",359.0889639810521,0.13434802571166224,7555.757575757583,NO,52540,215414000.0,0.8,6567500,1850000000,False,1.8,2953,4216335,17286973500.0,2298625,1.25,0.8,RETAIL_DOMINANT,6567500,reported,1850000000,7584999800832,0.0,NEUTRAL,0,12.9,WEAK,1.1,0.11,58.65,10.202,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4665.46,0.025059,-0.202
ASRI,Properti & Real Estate,116,7.0,BUY,C,Macro_Aggressive+ | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,60,30,50,50,0,32.3,22.1,30.0,DN,100,-153.3,BELOW,REVERSAL,NONE,BEARISH,23.5,112,138,109,127,136,144,6.0,9.5,1.58,14285,1657060,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-2968767.547917746,-0.3280801210167618,-118645339.65367961,NO,22197547,2574915452.0,0.22,9865576721,19649411888,False,-1.8,20791283,6390427322,741289569352.0,3452951852,0.35,0.22,RETAIL_DOMINANT,9865576721,reported,19649411888,2279331594240,0.0,NEUTRAL,0,34.75,WEAK,1.1,0.11,23.77,-5.51,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3233.52,0.023376,0.2729
NISP,Perbankan,1300,8.0,BUY,C,Macro_Aggressive+ | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,60,15,50,50,0,38.4,18.2,10.8,DN,100,-173.4,BELOW,CONTINUATION,NONE,BEARISH,5.8,1295,1370,1262,1363,1411,1458,2.9,4.8,1.66,2631,3420300,100000,RANGING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-141532.64306341903,-0.45986776719690636,-41843087.220779225,NO,5982183,7776837900.0,0.17,3418390343,22945296972,False,-3.2,6066420,2215971540,2880763002000.0,1196436620,0.27,0.17,RETAIL_DOMINANT,3418390343,reported,22945296972,29828885512192,0.0,NEUTRAL,0,40.08,WEAK,1.1,0.11,36.62,-18.131,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3838.49,0.013911,0.0248
BBYB,Perbankan,266,8.0,BUY,C,Macro_Aggressive+ | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,60,30,50,50,0,34.4,20.0,27.5,DN,61,-213.7,BELOW,REVERSAL,NONE,BEARISH,21.8,256,322,247,298,322,346,7.1,12.0,1.69,5263,1399958,100000,RANGING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-1836090.9942888618,-0.28530013974202617,-60155854.603174925,NO,11564621,3076189186.0,0.17,6608355256,13350482346,False,-3.2,19497563,4283866296,1139508434736.0,2312924339,0.27,0.17,RETAIL_DOMINANT,6608355256,reported,13350482346,3551228067840,0.0,NEUTRAL,0,9.13,WEAK,1.1,0.11,28.05,-12.263,NEUTRAL,0.0,BUY_BOUNCE,45,266,296,242,0 Lot,BIG_ACCUMULATION,15000,2104.81,0.035984,0.3188
ISSP,Industri Dasar & Logam,410,7.0,BUY,C,Macro_Aggressive+ | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,60,50,50,20,0,31.6,47.7,41.4,DN,100,-124.6,BELOW,REVERSAL,NONE,BEARISH,17.5,394,480,391,441,464,488,4.6,7.6,1.65,5263,2157830,100000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-446216.2143759986,-0.12648233083552515,-6339968.064043801,NO,6201792,2542734720.0,0.22,2756352405,7051478435,False,-1.8,1310876,1785427272,732025181520.0,964723341,0.35,0.22,RETAIL_DOMINANT,2756352405,reported,7051478435,2891106222080,0.0,NEUTRAL,0,18.29,WEAK,1.1,0.11,15.29,-16.747,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3159.4,0.018878,0.3635
BBNI,Perbankan,3780,9.5,BUY,C,Macro_Aggressive+ | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | Broksum_ACCUM***,60,15,50,50,0,46.6,13.7,19.2,DN,74,-73.4,BELOW,CONTINUATION,NONE,BEARISH,6.6,3720,3980,3665,3971,4115,4258,3.0,5.1,1.7,869,3284820,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_RISING, AD_FALLING, VWAP_BELOW_DELTA_NEG",539665.3573722029,-0.05353304115573955,-51338294.14890665,NO,40788061,154178870580.0,0.27,14832022427,578683733,False,-0.8,39300613,9600026517,36288100234260.0,5191207849,0.42,0.27,RETAIL_DOMINANT,14832022427,reported,578683733,140830702567424,0.0,NEUTRAL,0,34.26,WEAK,1.1,0.11,48.0,2.17,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3462.98,0.019478,0.018
