Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,Tech_Score,Fund_Score,RS_Score,Sent_Score,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d,Foreign_Status,Net_Foreign_5d,MR_Signal,MR_Confidence,MR_Entry,MR_TP,MR_SL,Saran_Lot,Broksum_Status,Broksum_Net_Vol,RSI_Vol_Interaction,Rolling_Vol_20,Sector_Corr
AALI,Agrikultur,6875,7.7,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | VOL_ANOMALY*** | Broksum_ACCUM***,19,50,50,20,0,31.2,37.5,22.6,DN,100,-198.3,BELOW,CONTINUATION,NONE,BEARISH,23.7,6750,8475,6510,7483,7939,8396,5.3,8.8,1.66,273,1876875,100000,RANGING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-273442.6015097489,-0.1534609377442327,-6636181.330891332,NO,684250,4704218750.0,0.17,391000435,1924688333,False,-3.2,2346570,253466033,1742578976875.0,136850152,0.27,0.17,RETAIL_DOMINANT,391000435,reported,1924688333,13039763980288,0.0,NEUTRAL,0,22.95,WEAK,-1.16,-0.57,27.32,-98.017,NEUTRAL,0.0,BUY_BOUNCE,45,6875,7893,6419,0 Lot,BIG_ACCUMULATION,15000,3123.58,0.028674,0.3684
ADES,Consumer & Retail,20775,11.5,TUNGGU,E,Sector_COLD- | PER_Murah* | RS_Strong* | Alpha_Leader*** | Pullback_EMA21** | EMA*,18,20,15,50,15,58.1,57.4,38.6,DN,100,15.2,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,37.9,16675,23300,19190,22806,24330,25854,7.6,9.8,1.29,63,1308825,100000,TRENDING,Bull,Bull,ACCUMULATION,40,"CMF_POSITIVE, AD_RISING, VWAP_BELOW_DELTA_NEG",48657.298868048616,0.3194648265970398,381591.41782639903,NO,356934,7415303850.0,0.7,50990679,589896800,False,0.8,57986,32787008,681150091200.0,17846737,1.09,0.7,RETAIL_DOMINANT,50990679,reported,589896800,12122379517952,0.0,NEUTRAL,0,26.13,WEAK,-1.16,-0.57,60.14,1309.894,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,5807.46,0.03947,0.1231
BJBR,Perbankan,765,8.7,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,17,15,50,50,0,41.5,32.2,31.2,DN,100,-197.2,BELOW,CONTINUATION,NONE,BEARISH,6.1,765,809,740,797,821,845,3.3,4.2,1.27,4000,3060000,100000,RANGING,Bull,Bull,NEUTRAL,50,"AD_RISING, VWAP_BELOW_DELTA_NEG",36624.50559010077,0.05661359651568718,3407284.285714645,NO,12286941,9399509865.0,0.5,2457388387,3106729025,False,0.0,7942693,1585015511,1212536865915.0,860085935,0.78,0.5,RETAIL_DOMINANT,2457388387,reported,3106729025,7996296921088,0.0,NEUTRAL,0,15.72,WEAK,-1.16,-0.57,41.51,5.212,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4150.59,0.011425,0.1645
CFIN,Perbankan,340,6.5,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,17,15,50,50,0,47.6,26.3,38.5,DN,100,-87.7,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,5.6,336,352,326,358,371,384,4.1,5.3,1.29,7142,2428280,100000,RANGING,Bull,Bull,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-113324.43583191594,-0.0328639360393687,-2054572.3809523731,NO,3324016,1130165440.0,0.22,1477340650,3984520457,False,-1.8,2317953,956947407,325362118380.0,517069227,0.35,0.22,RETAIL_DOMINANT,1477340650,reported,3984520457,1346767945728,0.0,NEUTRAL,0,72.92,ULTRA BUY,-1.16,-0.57,44.91,2.138,NEUTRAL,0.0,NONE,0,0,0,0,20.0% Modal (~20000 Lot) | RoR: 0.0%,BIG_ACCUMULATION,15000,4756.42,0.013719,0.2974
BNGA,Perbankan,1650,6.5,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,17,15,50,50,0,43.6,15.1,18.8,DN,100,-115.9,BELOW,CONTINUATION,NONE,BEARISH,5.4,1650,1734,1607,1705,1747,1788,2.6,3.3,1.27,2325,3836250,100000,RANGING,Bull,Bull,NEUTRAL,50,"AD_RISING, VPT_FALLING",-381659.38402710645,-0.008926732238764275,1115633.2900432833,NO,359531,593226150.0,0.5,71906245,25285369776,False,0.0,6106193,46379529,76526222850.0,25167185,0.78,0.5,RETAIL_DOMINANT,71906245,reported,25285369776,41720859328512,0.0,NEUTRAL,0,74.45,ULTRA BUY,-1.16,-0.57,44.71,0.198,NEUTRAL,0.0,NONE,0,0,0,0,20.0% Modal (~20000 Lot) | RoR: 0.0%,BIG_ACCUMULATION,15000,4357.18,0.010804,0.0783
BIRD,Transportasi & Logistik,1545,8.2,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | News_BULLISH*** | Broksum_ACCUM***,16,35,50,50,0,35.2,37.2,22.2,DN,100,-85.2,BELOW,NONE,NONE,BEARISH,9.3,1545,1665,1510,1603,1647,1690,2.3,3.8,1.65,2857,4414065,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-668373.8190476797,-0.23498357182511354,-7755285.555555556,NO,1403884,2169000780.0,0.22,623948677,2502100000,False,-1.8,1598403,404162757,624431459565.0,218382036,0.35,0.22,RETAIL_DOMINANT,623948677,reported,2502100000,3865744506880,0.08,POSITIVE,10,16.12,WEAK,-1.16,-0.57,35.22,-24.36,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3522.15,0.016434,0.2109
BPTR,Transportasi & Logistik,81,7.7,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,16,35,50,50,0,46.0,39.4,6.5,DN,100,-74.1,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,17.9,79,97,75,97,109,121,7.4,19.8,2.68,16666,1349946,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_RISING, VOL_SPIKE_DOWN, AD_FALLING",21587126.784473747,-0.4682865507180256,-149914642.38095236,YES,1912892,154944252.0,0.27,695597220,3534000000,False,-0.8,14014740,450225302,36468249462.0,243459026,0.42,0.27,RETAIL_DOMINANT,695597220,reported,3534000000,282720010240,0.0,NEUTRAL,0,11.07,WEAK,-1.16,-0.57,47.93,0.59,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4596.5,0.060277,0.2447
BIRD,Transportasi & Logistik,1545,8.2,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | News_BULLISH*** | Broksum_ACCUM***,16,35,50,50,0,35.2,37.2,22.2,DN,100,-85.2,BELOW,NONE,NONE,BEARISH,9.3,1545,1665,1510,1603,1647,1690,2.3,3.8,1.65,2857,4414065,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-668373.8190476797,-0.23498357182511354,-7755285.555555556,NO,1403884,2169000780.0,0.22,623948677,2502100000,False,-1.8,1598403,404162757,624431459565.0,218382036,0.35,0.22,RETAIL_DOMINANT,623948677,reported,2502100000,3865744506880,0.08,POSITIVE,10,16.12,WEAK,-1.16,-0.57,35.22,-24.36,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3522.15,0.016434,0.2109
KAEF,Consumer & Retail,515,8.0,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,15,35,40,50,0,46.2,45.7,13.7,DN,100,-35.5,BELOW,CONTINUATION,NONE,BEARISH,48.4,470,715,474,620,698,776,8.0,20.4,2.55,2439,1256085,100000,HIGH_VOLATILITY,Bear,Bear,NEUTRAL,50,AD_RISING,21943868.138853475,0.15618202391840402,34419201.4844198,NO,2832836,1458910540.0,0.5,566567368,5566589677,False,0.0,7853266,365435954,188199516310.0,198298578,0.78,0.5,RETAIL_DOMINANT,566567368,reported,5566589677,2838960537600,0.0,NEUTRAL,0,10.29,WEAK,-1.16,-0.57,50.6,31.022,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4615.26,0.082953,0.4091
TLKM,Teknologi & Telco,3160,5.5,TUNGGU,E,Sector_COLD- | Overbought- | RS_Strong* | Alpha_Leader*** | Broksum_ACCUM***,15,15,15,50,15,64.7,24.9,92.1,UP,83,220.9,ABOVE,CONTINUATION,NONE,BULLISH,12.5,2810,3160,3019,3341,3477,3613,4.5,5.7,1.27,709,2240440,100000,RANGING,Bull,Bull,ACCUMULATION,40,"AD_RISING, VWAP_ABOVE_DELTA_POS",453703.82719104737,0.02450723955336055,127586023.67167923,NO,331453046,1047391625360.0,0.7,47350435232,98710452399,False,0.8,97755833,30446329855,96210402341800.0,16572652331,1.09,0.7,RETAIL_DOMINANT,47350435232,reported,98710452399,308963706929152,0.0,NEUTRAL,0,24.12,WEAK,-1.16,-0.57,58.69,-13.9,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,5410.56,0.018217,0.0295
TOTL,Infrastruktur & Konstruksi,1035,5.0,TUNGGU,E,Sector_COLD- | PER_Murah* | RS_Strong* | Broksum_ACCUM***,14,15,25,50,0,41.7,27.9,12.9,DN,95,-206.4,BELOW,CONTINUATION,NONE,BEARISH,10.6,1035,1143,976,1110,1167,1223,5.7,7.2,1.26,1694,1753290,100000,TRENDING,Bull,Bull,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-1036477.6272220551,0.0038362328438441553,-8320643.591811482,NO,2337734,2419554690.0,0.22,1038992900,3410000000,False,-1.8,4446756,673007651,696562918785.0,363647515,0.35,0.22,RETAIL_DOMINANT,1038992900,reported,3410000000,3546399899648,0.0,NEUTRAL,0,21.79,WEAK,-1.16,-0.57,43.55,19.775,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3975.73,0.022152,0.0561
ASII,Konglomerat & Investasi,6025,10.0,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Pullback_EMA21** | Broksum_ACCUM***,14,15,25,50,0,54.7,18.7,81.8,UP,75,71.3,ABOVE,CONTINUATION,NONE,BULLISH,10.0,5687,6282,5745,6383,6652,6921,4.6,5.9,1.28,357,2150925,100000,RANGING,Bull,Bull,NEUTRAL,50,"VWAP_ABOVE_DELTA_POS, AD_FALLING",20187.278493788093,-0.2889875080132251,-197353875.55555522,NO,89013786,536308060650.0,0.5,17802757384,40063816240,False,0.0,30468233,11482778514,69183740546850.0,6230965084,0.78,0.5,RETAIL_DOMINANT,17802757384,reported,40063816240,239381294088192,0.0,NEUTRAL,0,15.31,WEAK,-1.16,-0.57,52.36,-13.749,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4131.52,0.024456,0.1954
LPPF,Consumer & Retail,1610,5.0,TUNGGU,E,Sector_COLD- | PER_Murah* | RS_Strong* | Broksum_ACCUM***,14,15,25,50,0,42.3,15.0,13.3,DN,100,-94.8,BELOW,CONTINUATION,NONE,BEARISH,6.5,1610,1716,1563,1671,1716,1762,2.9,3.8,1.31,2127,3424470,100000,RANGING,Bull,Bull,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-951423.8605633623,-0.2907005679703922,-39963715.07936521,NO,69798,112374780.0,0.01,1057066746,1395970,False,-3.2,5939213,687023587,1106107975070.0,369973361,0.01,0.01,RETAIL_DOMINANT,1057066746,reported,1395970,1878205661184,0.0,NEUTRAL,0,60.15,ULTRA BUY,-1.16,-0.57,42.3,-4.959,NEUTRAL,0.0,NONE,0,0,0,0,20.0% Modal (~20000 Lot) | RoR: 0.0%,BIG_ACCUMULATION,15000,4229.83,0.011678,0.1681
RMKE,Energi & Tambang,3200,3.0,TUNGGU,E,Sector_COLD- | PBV_Mahal- | RS_Strong* | Broksum_ACCUM***,13,30,-20,50,15,47.1,12.5,27.5,UP,100,-52.4,BELOW,CONTINUATION,NONE,BEARISH,7.3,3150,3370,2986,3556,3824,4091,6.7,11.1,1.66,467,1494400,100000,RANGING,Bear,Bull,ACCUMULATION,40,"VPT_RISING, AD_RISING",1139736.19767607,-0.011176642564964806,4573914.931993067,NO,12463747,39883990400.0,0.7,1780535315,4375000000,False,0.8,16427716,1144884208,3663629465600.0,623187360,1.09,0.7,RETAIL_DOMINANT,1780535315,reported,4375000000,13912500076544,0.0,NEUTRAL,0,45.21,WEAK,-1.16,-0.57,51.43,-4.4,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4708.06,0.026233,0.2159
TINS,Energi & Tambang,3050,6.0,TUNGGU,E,Sector_COLD- | PER_Murah* | News_BULLISH*** | Broksum_ACCUM***,13,45,25,0,0,35.6,20.4,16.8,DN,100,-241.6,BELOW,REVERSAL,NONE,BEARISH,28.4,2970,4100,2806,3592,3999,4405,8.0,17.8,2.23,409,1247450,100000,RANGING,Bear,Bull,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-34976164.169560835,-0.2166529689668087,-338580222.6891804,NO,3833563,11692367150.0,0.17,2190607723,7447753453,False,-3.2,60153970,1420061457,4331187443850.0,766712703,0.27,0.17,RETAIL_DOMINANT,2190607723,reported,7447753453,22641169661952,0.48,POSITIVE,1,8.48,WEAK,-1.16,-0.57,32.96,-83.486,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3560.9,0.05391,0.3276
SRTG,Konglomerat & Investasi,1620,6.5,TUNGGU,E,Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,13,30,50,50,0,37.6,23.5,19.4,DN,100,-124.8,BELOW,REVERSAL,NONE,BEARISH,17.4,1585,1840,1538,1757,1860,1963,5.1,8.5,1.67,1219,1974780,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-422692.4364655018,0.005070760805166969,-3571588.0743199065,NO,6531663,10581294060.0,0.27,2375150209,13549832900,False,-0.8,7976933,1537315973,2490451876260.0,831302573,0.42,0.27,RETAIL_DOMINANT,2375150209,reported,13549832900,21679732424704,0.0,NEUTRAL,0,26.05,WEAK,-1.16,-0.57,31.95,-29.325,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3756.44,0.022458,-0.0115
NIKL,Industri Dasar & Logam,318,6.0,HINDARI,RISK,Sector_COLD- | PBV_Mahal- | RS_Strong* | Alpha_Leader*** | News_BULLISH*** | Broksum_ACCUM***,12,30,-20,50,0,48.8,28.1,18.6,DN,100,-29.5,BELOW,REVERSAL,NONE,BEARISH,64.1,284,470,293,387,438,490,7.9,21.7,2.75,4000,1272000,100000,TRENDING,Bear,Bull,NEUTRAL,50,"AD_RISING, VWAP_BELOW_DELTA_NEG",65618804.51256201,0.09410014053421978,104527031.39862181,NO,3142075,999179850.0,0.5,628415084,2523350000,False,0.0,37695596,405327730,128894218140.0,219945279,0.78,0.5,RETAIL_DOMINANT,628415084,reported,2523350000,772145086464,0.06,POSITIVE,10,0.0,TIDAK DIUJI,-1.16,-0.57,42.33,2.825,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4878.25,0.098449,-0.0279
MEDC,Energi & Tambang,1530,5.0,HINDARI,RISK,Sector_COLD- | PER_Murah* | PBV_Mahal- | RS_Strong* | Broksum_ACCUM***,12,30,-5,50,0,40.8,18.6,25.0,DN,100,-116.6,BELOW,REVERSAL,NONE,BEARISH,23.2,1470,1800,1438,1683,1797,1911,6.0,10.0,1.67,1086,1661580,100000,RANGING,Bear,Bull,NEUTRAL,50,"AD_RISING, VPT_FALLING",-11123968.76419653,0.03922287641433052,31203647.71004358,NO,30736011,47026096830.0,0.5,6147202358,24680621344,False,0.0,85007820,3964945522,6066366648660.0,2151520825,0.78,0.5,RETAIL_DOMINANT,6147202358,reported,24680621344,37761352466432,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-1.16,-0.57,34.31,-42.833,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4075.74,0.036329,0.0437
