Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,Tech_Score,Fund_Score,RS_Score,Sent_Score,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d,Foreign_Status,Net_Foreign_5d,MR_Signal,MR_Confidence,MR_Entry,MR_TP,MR_SL,Saran_Lot,Broksum_Status,Broksum_Net_Vol,RSI_Vol_Interaction,Rolling_Vol_20,Sector_Corr
BDMN,Perbankan,4410,11.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader***,29,35,50,50,0,64.4,49.0,57.7,DN,100,56.5,ABOVE,REVERSAL,BEARISH_DIV,BULLISH,32.7,3080,4700,4057,4936,5330,5724,8.0,11.9,1.49,283,1248030,100000,TRENDING,Bull,Bull,NEUTRAL,50,AD_FALLING,28767583.203460235,0.017007787040843343,-14355010.324726949,NO,3538026,15602694660.0,0.5,707605228,22400000,False,0.0,16612386,456405373,2012747694930.0,247661829,0.78,0.5,RETAIL_DOMINANT,707605228,reported,22400000,43101368352768,0.0,NEUTRAL,0,7.78,WEAK,-3.46,0.73,61.42,398.691,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,6441.96,0.087921,0.1407
PRDA,Kesehatan,2600,13.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader***,29,35,50,50,0,63.8,48.8,46.1,UP,100,110.0,ABOVE,CONTINUATION,NONE,BEARISH,15.9,2334,2670,2448,2795,2941,3088,5.8,7.5,1.29,657,1708200,100000,RANGING,Bull,Bull,NEUTRAL,50,"VPT_RISING, VWAP_ABOVE_DELTA_POS, CMF_NEGATIVE, AD_FALLING",289258.64419816685,-0.1913677705608574,-3285088.651871016,NO,1214499,3157697400.0,0.5,242899814,889775500,False,0.0,608766,156670381,407342990600.0,85014934,0.78,0.5,RETAIL_DOMINANT,242899814,reported,889775500,2313416343552,0.0,NEUTRAL,0,5.6,WEAK,-3.46,0.73,73.84,66.601,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,6382.0,0.018647,-0.031
BRIS,Perbankan,1770,5.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Broksum_ACCUM***,28,60,25,50,0,40.3,25.0,26.5,UP,100,-63.9,BELOW,REVERSAL,BULLISH_DIV,BEARISH,16.3,1700,1964,1686,1910,2015,2120,4.7,7.9,1.68,1190,2106300,100000,TRENDING,Bear,Bear,DISTRIBUTION,40,"VPT_RISING, AD_FALLING, VWAP_BELOW_DELTA_NEG",307741.05312584713,-0.3296683479560026,-132536921.58456115,NO,12553616,22219900320.0,0.27,4564951583,46129260138,False,-0.8,20331406,2954664913,5229756896010.0,1597733054,0.42,0.27,RETAIL_DOMINANT,4564951583,reported,46129260138,81648787914752,0.0,NEUTRAL,0,3.33,WEAK,-3.46,0.73,31.82,-68.032,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4026.12,0.032752,-0.0164
RALS,Consumer & Retail,460,12.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader***,27,30,50,50,15,56.8,14.8,80.0,UP,100,114.2,ABOVE,CONTINUATION,NONE,BULLISH,5.5,440,460,446,478,491,504,3.0,3.9,1.3,7142,3285320,100000,RANGING,Bull,Bull,ACCUMULATION,40,"VPT_RISING, VWAP_ABOVE_DELTA_POS, AD_FALLING",223853.22804088006,-0.10915890469578045,-9410798.095238097,NO,11523442,5300783320.0,0.7,1646206141,6134777300,False,0.8,5341653,1058510550,486914853000.0,576172149,1.09,0.7,RETAIL_DOMINANT,1646206141,reported,6134777300,2821997461504,0.0,NEUTRAL,0,7.15,WEAK,-3.46,0.73,56.77,1.478,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,5677.4,0.011439,0.2943
CFIN,Perbankan,338,5.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,26,30,50,50,0,44.9,27.1,30.8,DN,100,-83.7,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,5.6,336,352,325,355,368,381,3.8,5.0,1.32,7692,2599896,100000,RANGING,Bull,Bull,DISTRIBUTION,40,"VPT_RISING, AD_FALLING, VWAP_BELOW_DELTA_NEG",35643.40388572111,-0.04012143273960041,-1409292.3809523769,NO,4062686,1373187868.0,0.27,1477340650,3984520457,False,-0.8,2310140,956208737,323198553106.0,517069227,0.42,0.27,RETAIL_DOMINANT,1477340650,reported,3984520457,1346767945728,0.0,NEUTRAL,0,9.11,WEAK,-3.46,0.73,49.57,2.954,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4490.67,0.013864,0.3049
BPTR,Transportasi & Logistik,83,8.7,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Broksum_ACCUM***,25,50,50,50,0,47.9,39.4,12.9,UP,100,48.6,BELOW,CONTINUATION,NONE,BEARISH,18.1,79,97,76,99,111,123,8.4,19.3,2.3,14285,1185655,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_RISING, VOL_SPIKE_DOWN, AD_FALLING",21705772.567606278,-0.46592437155376554,-147804442.38095236,YES,1912892,158770036.0,0.27,695597220,3534000000,False,-0.8,13851416,450225302,37368700066.0,243459026,0.42,0.27,RETAIL_DOMINANT,695597220,reported,3534000000,293321998336,0.0,NEUTRAL,0,2.47,WEAK,-3.46,0.73,66.43,0.897,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4793.44,0.061072,0.2398
TOTL,Infrastruktur & Konstruksi,1045,3.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | RS_Strong* | Broksum_ACCUM***,23,30,25,50,0,43.6,28.2,3.8,DN,96,-160.1,BELOW,CONTINUATION,NONE,BEARISH,9.0,1045,1143,986,1121,1177,1234,5.6,7.3,1.3,1694,1770230,100000,TRENDING,Bull,Bull,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-1024278.484040393,0.010607112539188498,-9102035.899503767,NO,2337734,2442932030.0,0.22,1038992900,3410000000,False,-1.8,4434823,673007651,703292995295.0,363647515,0.35,0.22,RETAIL_DOMINANT,1038992900,reported,3410000000,3563449745408,0.0,NEUTRAL,0,6.75,WEAK,-3.46,0.73,49.81,26.468,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,4181.39,0.030202,0.0491
MKPI,Properti & Real Estate,21875,4.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | RS_Strong* | Broksum_ACCUM***,23,50,15,50,15,39.4,73.0,79.3,UP,100,-57.3,ABOVE,CONTINUATION,NONE,BULLISH,6.2,21625,22975,21310,22817,23523,24229,2.6,4.3,1.65,176,3850000,100000,RANGING,Bear,Bear,ACCUMULATION,60,"CMF_POSITIVE, AD_RISING, VPT_FALLING",-2242.469184801284,0.24016708223695651,110550.6515747633,NO,1310707,28671715625.0,0.8,163838441,948194000,False,1.8,40226,105184280,2300906125000.0,57343454,1.25,0.8,RETAIL_DOMINANT,163838441,reported,948194000,20741743443968,0.0,NEUTRAL,0,3.15,WEAK,-3.46,0.73,37.79,-315.049,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3942.83,0.00923,0.0027
RMKE,Energi & Tambang,3300,7.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | Alpha_Leader*** | Pullback_EMA21**,22,45,-20,50,15,51.4,13.3,51.3,UP,100,36.7,ABOVE,REVERSAL,NONE,BULLISH,7.4,3150,3370,3091,3648,3910,4171,6.3,10.5,1.67,478,1577400,100000,RANGING,Bear,Bull,ACCUMULATION,40,"VPT_RISING, AD_RISING",2074586.6678955033,0.015163316927294153,4490157.927162141,NO,12463747,41130365100.0,0.7,1780535315,4375000000,False,0.8,15733663,1144884208,3778117886400.0,623187360,1.09,0.7,RETAIL_DOMINANT,1780535315,reported,4375000000,14437500059648,0.0,NEUTRAL,0,4.58,WEAK,-3.46,0.73,47.85,-8.787,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,5143.15,0.026238,0.2072
ADRO,Energi & Tambang,2330,2.5,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | RS_Strong* | Broksum_ACCUM***,21,30,5,50,0,40.2,28.0,15.6,DN,85,-133.0,BELOW,CONTINUATION,NONE,BEARISH,10.8,2330,2600,2208,2487,2604,2722,5.2,6.7,1.29,819,1908270,100000,RANGING,Bull,Bull,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-8831689.063584656,-0.13316169001066544,-104618260.02506469,NO,18910908,44062415640.0,0.17,10806233429,28800494200,False,-3.2,72938926,7005140821,16321978112930.0,3782181700,0.27,0.17,RETAIL_DOMINANT,10806233429,reported,28800494200,67105152040960,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-3.46,0.73,50.92,38.766,NEUTRAL,0.0,NONE,0,0,0,0,0 Lot,BIG_ACCUMULATION,15000,3431.06,0.023031,0.0437
